
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #15 (nearly) zero elements are specified in sparse col '' (16) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (17) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (18) of matrix 'A'.
MOSEK warning 710: #12 (nearly) zero elements are specified in sparse col '' (19) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #7 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #5 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 822             
  Cones                  : 1               
  Scalar variables       : 515             
  Matrix variables       : 0               
  Integer variables      : 256             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 1.25
Presolved problem: 507 variables, 309 constraints, 6902 non-zeros
Presolved problem: 0 general integer, 249 binary, 258 continuous
Clique table size: 288
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
0        1        0        0        NA                   3.4131422593e+01     NA          1.9   
Cut generation started.
0        2        0        0        NA                   3.4131422593e+01     NA          2.9   
Cut generation terminated. Time = 0.22
635402   572842   363207   51       1.1892351706e+02     5.9784522522e+01     49.73       1156.4
637799   575011   364526   35       1.1892351706e+02     5.9796250744e+01     49.72       1160.5
640183   577178   365842   65       1.1892351706e+02     5.9808173847e+01     49.71       1164.7
642595   579339   367180   51       1.1892351706e+02     5.9820472364e+01     49.70       1170.7
644967   581506   368476   26       1.1892351706e+02     5.9834598128e+01     49.69       1175.0
647322   583674   369837   57       1.1892351706e+02     5.9846942634e+01     49.68       1177.6
649740   585842   371119   34       1.1892351706e+02     5.9860342528e+01     49.66       1183.1
652120   588006   372511   33       1.1892351706e+02     5.9872443979e+01     49.65       1189.4
654520   590166   373853   58       1.1892351706e+02     5.9888557664e+01     49.64       1192.9
656942   592327   375139   28       1.1892351706e+02     5.9903579058e+01     49.63       1198.5
659304   594482   376435   48       1.1892351706e+02     5.9913417641e+01     49.62       1203.2
661719   596644   377766   54       1.1892351706e+02     5.9930422898e+01     49.61       1207.2
664042   598751   379077   60       1.1892351706e+02     5.9945313534e+01     49.59       1211.4
666447   600923   380400   35       1.1892351706e+02     5.9957933952e+01     49.58       1215.5
668841   603084   381738   41       1.1892351706e+02     5.9967763945e+01     49.57       1218.9
671231   605243   383012   34       1.1892351706e+02     5.9982935452e+01     49.56       1223.2
673612   607408   384315   26       1.1892351706e+02     5.9994519339e+01     49.55       1227.1
675995   609562   385588   39       1.1892351706e+02     6.0007345500e+01     49.54       1230.7
678413   611727   386868   43       1.1892351706e+02     6.0019709647e+01     49.53       1234.2
680821   613892   388224   44       1.1892351706e+02     6.0035296122e+01     49.52       1238.3
683222   616057   389571   33       1.1892351706e+02     6.0048059509e+01     49.51       1242.1
685639   618218   390886   33       1.1892351706e+02     6.0059462914e+01     49.50       1245.7
688022   620378   392203   34       1.1892351706e+02     6.0074014343e+01     49.49       1249.6
690395   622559   393572   30       1.1892351706e+02     6.0086268990e+01     49.47       1253.9
692807   624725   394898   45       1.1892351706e+02     6.0101112673e+01     49.46       1258.1
695207   626884   396250   40       1.1892351706e+02     6.0113990621e+01     49.45       1261.6
697546   629035   397567   50       1.1892351706e+02     6.0129781373e+01     49.44       1266.3
699964   631197   398941   65       1.1892351706e+02     6.0137161388e+01     49.43       1271.1
702274   633299   400235   29       1.1892351706e+02     6.0154712651e+01     49.42       1275.4
704666   635462   401497   22       1.1892351706e+02     6.0164586522e+01     49.41       1280.4
707010   637616   402795   43       1.1892351706e+02     6.0177630456e+01     49.40       1283.4
709390   639778   404111   44       1.1892351706e+02     6.0189566955e+01     49.39       1286.4
711793   641936   405434   78       1.1892351706e+02     6.0199647968e+01     49.38       1291.4
714203   644108   406754   70       1.1892351706e+02     6.0209469166e+01     49.37       1295.4
716570   646261   408041   42       1.1892351706e+02     6.0221923704e+01     49.36       1297.6
718941   648419   409374   47       1.1892351706e+02     6.0235404882e+01     49.35       1302.7
721300   650573   410683   48       1.1892351706e+02     6.0249431865e+01     49.34       1307.3
723704   652739   412021   50       1.1892351706e+02     6.0261078598e+01     49.33       1309.6
726118   654900   413347   48       1.1892351706e+02     6.0272480574e+01     49.32       1314.5
728498   657069   414677   33       1.1892351706e+02     6.0282969952e+01     49.31       1319.3
730866   659231   416015   38       1.1892351706e+02     6.0295697528e+01     49.30       1321.9
733219   661387   417296   36       1.1892351706e+02     6.0309264741e+01     49.29       1326.4
735610   663556   418629   37       1.1892351706e+02     6.0320683116e+01     49.28       1331.3
738028   665713   419937   34       1.1892351706e+02     6.0327737605e+01     49.27       1335.9
740411   667872   421286   30       1.1892351706e+02     6.0343588667e+01     49.26       1341.0
742718   669976   422497   29       1.1892351706e+02     6.0356257241e+01     49.25       1345.9
745097   672128   423820   52       1.1892351706e+02     6.0370205785e+01     49.24       1349.4
747461   674284   425182   70       1.1892351706e+02     6.0379097491e+01     49.23       1355.7
749846   676443   426413   47       1.1892351706e+02     6.0387655007e+01     49.22       1360.8
752232   678597   427703   67       1.1892351706e+02     6.0399309477e+01     49.21       1365.4
754607   680760   429062   24       1.1892351706e+02     6.0411950037e+01     49.20       1371.2
757006   682918   430345   69       1.1892351706e+02     6.0423078180e+01     49.19       1375.3
759403   685081   431642   19       1.1892351706e+02     6.0436155685e+01     49.18       1379.1
761816   687244   432991   31       1.1892351706e+02     6.0448015651e+01     49.17       1385.0
764229   689408   434254   36       1.1892351706e+02     6.0456266390e+01     49.16       1389.7
766635   691561   435550   44       1.1892351706e+02     6.0466364213e+01     49.16       1394.1
769027   693723   436862   58       1.1892351706e+02     6.0480881111e+01     49.14       1399.6
771434   695887   438163   40       1.1892351706e+02     6.0492505691e+01     49.13       1404.4
773815   698051   439498   40       1.1892351706e+02     6.0501426576e+01     49.13       1408.1
776202   700203   440821   38       1.1892351706e+02     6.0511950673e+01     49.12       1413.4
778560   702351   442117   41       1.1892351706e+02     6.0517690074e+01     49.11       1418.3
780944   704511   443471   27       1.1892351706e+02     6.0536890363e+01     49.10       1422.2
783277   706609   444716   71       1.1875522312e+02     6.0544287546e+01     49.02       1427.1
785664   708770   446075   51       1.1875522312e+02     6.0559208822e+01     49.01       1432.4
788036   710935   447397   46       1.1875522312e+02     6.0569326367e+01     49.00       1436.4
790430   713100   448731   47       1.1875522312e+02     6.0580378240e+01     48.99       1441.2
792807   715259   449990   59       1.1875522312e+02     6.0589463908e+01     48.98       1446.0
795201   717410   451254   47       1.1875522312e+02     6.0602920017e+01     48.97       1450.7
797584   719572   452567   56       1.1875522312e+02     6.0615093389e+01     48.96       1456.1
799951   721723   453894   58       1.1875522312e+02     6.0625402219e+01     48.95       1461.4
802314   723892   455177   21       1.1875522312e+02     6.0632421301e+01     48.94       1466.1
804697   726051   456498   30       1.1875522312e+02     6.0644058620e+01     48.93       1471.2
807074   728198   457763   42       1.1875522312e+02     6.0656949764e+01     48.92       1476.2
809476   730359   459039   43       1.1875522312e+02     6.0665456648e+01     48.92       1481.0
811850   732522   460373   32       1.1875522312e+02     6.0675917906e+01     48.91       1486.5
814250   734686   461681   27       1.1875522312e+02     6.0688837173e+01     48.90       1491.2
816627   736847   463008   31       1.1875522312e+02     6.0701042260e+01     48.89       1495.7
819025   739017   464280   89       1.1875522312e+02     6.0710017339e+01     48.88       1500.7
821408   741173   465581   48       1.1875522312e+02     6.0719404465e+01     48.87       1505.0
823724   743281   466867   27       1.1875522312e+02     6.0731025317e+01     48.86       1510.2
826091   745438   468136   63       1.1875522312e+02     6.0740719044e+01     48.85       1516.9
828495   747605   469410   51       1.1875522312e+02     6.0749723836e+01     48.84       1521.2
830906   749764   470729   48       1.1875522312e+02     6.0761697960e+01     48.83       1525.8
833299   751928   472056   70       1.1875522312e+02     6.0771079504e+01     48.83       1530.5
835660   754083   473345   25       1.1875522312e+02     6.0782253480e+01     48.82       1534.8
838045   756238   474650   28       1.1875522312e+02     6.0786909504e+01     48.81       1539.5
840426   758399   475973   46       1.1875522312e+02     6.0804336184e+01     48.80       1545.5
842840   760565   477285   58       1.1875522312e+02     6.0812673418e+01     48.79       1550.7
845242   762728   478655   32       1.1875522312e+02     6.0822780688e+01     48.78       1555.2
847610   764884   479947   44       1.1875522312e+02     6.0834621841e+01     48.77       1562.6
850034   767043   481277   20       1.1875522312e+02     6.0843870613e+01     48.77       1567.6
852437   769198   482526   55       1.1875522312e+02     6.0855000481e+01     48.76       1573.1
854839   771353   483808   47       1.1875522312e+02     6.0863822029e+01     48.75       1577.7
857193   773507   485134   68       1.1875522312e+02     6.0873957711e+01     48.74       1581.5
859628   775660   486381   56       1.1875522312e+02     6.0887398119e+01     48.73       1586.7
861956   777756   487657   36       1.1875522312e+02     6.0895460949e+01     48.72       1592.5
864386   779918   488955   37       1.1875522312e+02     6.0906643212e+01     48.71       1597.0
866782   782070   490205   49       1.1875522312e+02     6.0916586262e+01     48.70       1602.0
869194   784227   491459   50       1.1875522312e+02     6.0927535636e+01     48.69       1608.2
871591   786377   492814   50       1.1875522312e+02     6.0939402643e+01     48.68       1612.5
873962   788533   494113   35       1.1875522312e+02     6.0949048000e+01     48.68       1618.7
876329   790698   495448   60       1.1875522312e+02     6.0954886789e+01     48.67       1624.2
878744   792862   496767   56       1.1875522312e+02     6.0968824114e+01     48.66       1628.5
881123   795020   498058   38       1.1875522312e+02     6.0978324676e+01     48.65       1634.9
883519   797182   499374   31       1.1875522312e+02     6.0988987026e+01     48.64       1640.1
885910   799334   500643   62       1.1875522312e+02     6.0993915799e+01     48.64       1644.9
888279   801489   501956   28       1.1875522312e+02     6.1002003075e+01     48.63       1650.6
890669   803651   503290   60       1.1875522312e+02     6.1017171612e+01     48.62       1655.2
893056   805810   504615   52       1.1875522312e+02     6.1028345328e+01     48.61       1659.6
895448   807960   505857   26       1.1875522312e+02     6.1033397666e+01     48.61       1665.3
897830   810113   507179   47       1.1875522312e+02     6.1046377924e+01     48.59       1669.5
900161   812213   508458   40       1.1875522312e+02     6.1058021168e+01     48.58       1674.9
902576   814371   509751   18       1.1875522312e+02     6.1067275477e+01     48.58       1680.6
904971   816535   511076   69       1.1875522312e+02     6.1077631576e+01     48.57       1685.0
907337   818694   512390   51       1.1875522312e+02     6.1086669812e+01     48.56       1689.4
909710   820842   513703   49       1.1875522312e+02     6.1097027435e+01     48.55       1695.0
912109   822994   514998   43       1.1875522312e+02     6.1104960939e+01     48.55       1699.3
914465   825150   516250   47       1.1875522312e+02     6.1113743908e+01     48.54       1704.4
916848   827313   517557   38       1.1875522312e+02     6.1124826088e+01     48.53       1710.8
919245   829470   518850   51       1.1875522312e+02     6.1135289418e+01     48.52       1713.8
921636   831624   520129   77       1.1875522312e+02     6.1144513471e+01     48.51       1719.2
924041   833792   521440   57       1.1875522312e+02     6.1154123751e+01     48.50       1725.3
926436   835949   522719   23       1.1875522312e+02     6.1163568522e+01     48.50       1729.0
928794   838106   524015   39       1.1875522312e+02     6.1172631322e+01     48.49       1734.2
931176   840262   525283   49       1.1875522312e+02     6.1181021027e+01     48.48       1739.2
933564   842427   526629   58       1.1875522312e+02     6.1191863111e+01     48.47       1743.5
935943   844578   527980   40       1.1875522312e+02     6.1200624357e+01     48.46       1748.4
938355   846737   529220   50       1.1875522312e+02     6.1209996869e+01     48.46       1753.7
940669   848844   530522   52       1.1875522312e+02     6.1219163161e+01     48.45       1757.3
943055   851011   531890   29       1.1875522312e+02     6.1227574400e+01     48.44       1763.2
945429   853173   533216   41       1.1875522312e+02     6.1236710426e+01     48.43       1768.7
947815   855326   534534   25       1.1875522312e+02     6.1245594059e+01     48.43       1773.5
950180   857486   535863   73       1.1875522312e+02     6.1256169328e+01     48.42       1779.3
952532   859649   537163   43       1.1875522312e+02     6.1266597494e+01     48.41       1784.6
954932   861806   538393   76       1.1875522312e+02     6.1272194686e+01     48.40       1787.6
957298   863964   539677   45       1.1875522312e+02     6.1286028644e+01     48.39       1792.6
959670   866121   540951   54       1.1875522312e+02     6.1293770724e+01     48.39       1798.4
962044   868272   542217   38       1.1875522312e+02     6.1302036734e+01     48.38       1802.2
964465   870432   543450   46       1.1875522312e+02     6.1310728590e+01     48.37       1806.1
966861   872589   544776   40       1.1875522312e+02     6.1320694754e+01     48.36       1812.4
969256   874754   546105   34       1.1875522312e+02     6.1329385190e+01     48.36       1816.5
971620   876915   547421   48       1.1875522312e+02     6.1339144255e+01     48.35       1822.5
974008   879074   548663   54       1.1875522312e+02     6.1348393679e+01     48.34       1828.9
976347   881182   549922   38       1.1875522312e+02     6.1358228326e+01     48.33       1833.5
978709   883334   551164   32       1.1875522312e+02     6.1366663598e+01     48.33       1839.7
981071   885493   552436   23       1.1875522312e+02     6.1374491790e+01     48.32       1844.7
983447   887649   553726   39       1.1875522312e+02     6.1384182533e+01     48.31       1848.6
985833   889801   554996   57       1.1875522312e+02     6.1391563378e+01     48.30       1853.9
988224   891959   556307   31       1.1875522312e+02     6.1403021114e+01     48.29       1859.3
990597   894110   557616   30       1.1875522312e+02     6.1411370605e+01     48.29       1863.8
992993   896265   558896   57       1.1875522312e+02     6.1420579862e+01     48.28       1869.5
995375   898426   560254   44       1.1875522312e+02     6.1428945055e+01     48.27       1873.9
997743   900586   561550   41       1.1875522312e+02     6.1437016104e+01     48.27       1878.7
1000148  902747   562785   32       1.1875522312e+02     6.1446197359e+01     48.26       1884.6
1002498  904891   564029   43       1.1875522312e+02     6.1449830678e+01     48.26       1889.1
1004876  907048   565305   44       1.1875522312e+02     6.1464951226e+01     48.24       1894.1
1007255  909208   566566   35       1.1875522312e+02     6.1473832740e+01     48.23       1899.6
1009616  911361   567901   34       1.1875522312e+02     6.1482589711e+01     48.23       1904.1
1011935  913459   569156   34       1.1875522312e+02     6.1488323286e+01     48.22       1908.5
1014323  915614   570466   57       1.1875522312e+02     6.1497522234e+01     48.21       1913.8
1016724  917770   571751   26       1.1875522312e+02     6.1508243544e+01     48.21       1918.7
1019087  919922   573010   35       1.1875522312e+02     6.1512036676e+01     48.20       1923.7
1021463  922078   574290   25       1.1875522312e+02     6.1526103171e+01     48.19       1928.8
1023837  924234   575608   67       1.1875522312e+02     6.1537644811e+01     48.18       1932.7
1026249  926391   576924   54       1.1875522312e+02     6.1545405651e+01     48.17       1936.8
1028619  928546   578200   40       1.1875522312e+02     6.1554785646e+01     48.17       1942.5
1031029  930704   579474   34       1.1875522312e+02     6.1563702268e+01     48.16       1947.0
1033385  932857   580708   58       1.1875522312e+02     6.1571001101e+01     48.15       1951.5
1035761  935011   582002   73       1.1875522312e+02     6.1582322780e+01     48.14       1957.5
1038117  937163   583304   62       1.1875522312e+02     6.1590794616e+01     48.14       1962.3
1040509  939319   584626   34       1.1875522312e+02     6.1599229213e+01     48.13       1967.3
1042884  941470   585861   33       1.1875522312e+02     6.1605230682e+01     48.12       1973.4
1045258  943632   587199   60       1.1875522312e+02     6.1617741594e+01     48.11       1977.3
1047638  945801   588523   74       1.1875522312e+02     6.1626532852e+01     48.11       1982.1
1050030  947961   589851   46       1.1875522312e+02     6.1635182808e+01     48.10       1987.3
1052363  950058   591042   59       1.1867857173e+02     6.1645742345e+01     48.06       1991.8
1054757  952220   592350   46       1.1867857173e+02     6.1649099152e+01     48.05       1996.3
1057113  954372   593636   34       1.1867857173e+02     6.1660311352e+01     48.04       2002.0
1059526  956530   594883   30       1.1867857173e+02     6.1670862368e+01     48.04       2006.6
1061925  958685   596170   44       1.1867857173e+02     6.1675342101e+01     48.03       2011.7
1064293  960837   597442   25       1.1867857173e+02     6.1687537978e+01     48.02       2017.1
1066676  962994   598739   32       1.1867857173e+02     6.1695329485e+01     48.01       2021.2
1069070  965144   600019   28       1.1867857173e+02     6.1704709806e+01     48.01       2026.1
1071444  967294   601249   28       1.1867857173e+02     6.1713332795e+01     48.00       2030.9
1073831  969451   602614   69       1.1867857173e+02     6.1722396530e+01     47.99       2035.7
1076235  971602   603892   46       1.1867857173e+02     6.1730156789e+01     47.99       2040.5
1078609  973758   605228   45       1.1867857173e+02     6.1739881470e+01     47.98       2044.8
1080984  975921   606515   53       1.1867857173e+02     6.1749788064e+01     47.97       2049.8
1083348  978076   607817   29       1.1867857173e+02     6.1754495633e+01     47.96       2055.5
1085719  980233   609110   45       1.1867857173e+02     6.1764112887e+01     47.96       2059.9
1088065  982391   610430   25       1.1867857173e+02     6.1773372012e+01     47.95       2066.0
1090406  984491   611773   54       1.1867857173e+02     6.1782859142e+01     47.94       2071.0
1092808  986648   613111   41       1.1867857173e+02     6.1791540223e+01     47.93       2075.4
1095184  988803   614393   24       1.1867857173e+02     6.1800444539e+01     47.93       2080.9
1097561  990953   615682   38       1.1867857173e+02     6.1809527468e+01     47.92       2085.4
1099916  993107   616983   44       1.1867857173e+02     6.1817566017e+01     47.91       2089.7
1102264  995255   618241   36       1.1867857173e+02     6.1824771336e+01     47.91       2095.0
1104619  997406   619484   48       1.1867857173e+02     6.1836457504e+01     47.90       2099.9
1107004  999570   620851   41       1.1867857173e+02     6.1845342371e+01     47.89       2105.0
1109405  1001726  622178   46       1.1867857173e+02     6.1853902908e+01     47.88       2110.3
1111782  1003885  623477   39       1.1867857173e+02     6.1862075031e+01     47.87       2115.5
1114149  1006048  624760   44       1.1867857173e+02     6.1871714301e+01     47.87       2120.7
1116553  1008204  626006   65       1.1867857173e+02     6.1880600268e+01     47.86       2127.3
1118926  1010356  627285   56       1.1867857173e+02     6.1888935986e+01     47.85       2131.0
1121275  1012514  628578   41       1.1867857173e+02     6.1896918542e+01     47.84       2136.4
1123639  1014669  629852   53       1.1867857173e+02     6.1905884841e+01     47.84       2140.9
1126000  1016821  631101   40       1.1867857173e+02     6.1915039871e+01     47.83       2144.3
1128359  1018974  632362   83       1.1867857173e+02     6.1924033123e+01     47.82       2149.1
1130744  1021135  633633   67       1.1867857173e+02     6.1930745604e+01     47.82       2155.2
1133058  1023227  634917   29       1.1867857173e+02     6.1937931741e+01     47.81       2159.7
1135401  1025379  636194   77       1.1867857173e+02     6.1946310841e+01     47.80       2164.7
1137756  1027535  637515   46       1.1867857173e+02     6.1953377548e+01     47.80       2170.5
1140129  1029692  638822   53       1.1867857173e+02     6.1965843820e+01     47.79       2174.9
1142514  1031842  640103   58       1.1867857173e+02     6.1974858349e+01     47.78       2179.5
1144864  1033992  641331   46       1.1867857173e+02     6.1981141876e+01     47.77       2185.6
1147237  1036147  642680   29       1.1867857173e+02     6.1991317798e+01     47.77       2190.1
1149617  1038307  643996   71       1.1867857173e+02     6.1997432504e+01     47.76       2195.0
1151965  1040449  645224   60       1.1867857173e+02     6.2005574018e+01     47.75       2200.4
1154344  1042603  646523   38       1.1867857173e+02     6.2016717904e+01     47.74       2204.9
1156715  1044749  647776   43       1.1867857173e+02     6.2023839532e+01     47.74       2209.6
1159139  1046908  649036   35       1.1867857173e+02     6.2032777474e+01     47.73       2215.3
1161525  1049056  650364   32       1.1867857173e+02     6.2039876334e+01     47.72       2219.9
1163892  1051213  651653   63       1.1867857173e+02     6.2048266821e+01     47.72       2224.9
1166276  1053364  652927   61       1.1867857173e+02     6.2055200352e+01     47.71       2230.7
1168635  1055518  654234   42       1.1867857173e+02     6.2062858797e+01     47.71       2234.8
1170997  1057670  655584   42       1.1867857173e+02     6.2069959032e+01     47.70       2241.4
1173329  1059781  656858   30       1.1867857173e+02     6.2080433109e+01     47.69       2246.8
1175701  1061938  658128   40       1.1867857173e+02     6.2088656367e+01     47.68       2252.9
1178072  1064095  659429   56       1.1867857173e+02     6.2096781590e+01     47.68       2257.5
1180455  1066255  660678   36       1.1867857173e+02     6.2104780916e+01     47.67       2261.7
1182829  1068412  661938   30       1.1867857173e+02     6.2113071872e+01     47.66       2266.4
1185211  1070559  663166   81       1.1867857173e+02     6.2120802852e+01     47.66       2272.1
1187585  1072712  664428   47       1.1867857173e+02     6.2129384499e+01     47.65       2277.2
1189987  1074872  665678   46       1.1867857173e+02     6.2138039082e+01     47.64       2281.4
1192392  1077020  666951   46       1.1867857173e+02     6.2146138947e+01     47.63       2286.4
1194752  1079177  668313   34       1.1867857173e+02     6.2154229754e+01     47.63       2291.3
1197117  1081326  669556   30       1.1867857173e+02     6.2161939559e+01     47.62       2295.3
1199498  1083484  670831   48       1.1867857173e+02     6.2169694206e+01     47.62       2300.5
1201879  1085636  672112   29       1.1867857173e+02     6.2176493394e+01     47.61       2304.6
1204277  1087789  673348   23       1.1867857173e+02     6.2184035943e+01     47.60       2309.1
1206658  1089941  674595   32       1.1867857173e+02     6.2192007936e+01     47.60       2314.3
1209071  1092096  675882   52       1.1867857173e+02     6.2196622582e+01     47.59       2319.2
1211436  1094246  677195   76       1.1867857173e+02     6.2206836873e+01     47.58       2323.7
1213742  1096328  678367   68       1.1867857173e+02     6.2213566836e+01     47.58       2328.8
1216103  1098488  679676   41       1.1867857173e+02     6.2221205257e+01     47.57       2333.9
1218464  1100636  680939   36       1.1867857173e+02     6.2228265054e+01     47.57       2338.2
1220832  1102797  682249   57       1.1867857173e+02     6.2234948124e+01     47.56       2342.8
1223228  1104952  683497   59       1.1867857173e+02     6.2243019977e+01     47.55       2348.4
1225591  1107094  684694   35       1.1867857173e+02     6.2251441174e+01     47.55       2352.8
1227971  1109248  685964   35       1.1867857173e+02     6.2258272423e+01     47.54       2358.4
1230346  1111402  687287   44       1.1867857173e+02     6.2266039293e+01     47.53       2364.0
1232697  1113551  688578   28       1.1867857173e+02     6.2273777629e+01     47.53       2368.2
1235092  1115706  689829   27       1.1867857173e+02     6.2282431840e+01     47.52       2372.3
1237443  1117853  691056   60       1.1867857173e+02     6.2290283581e+01     47.51       2376.8
1239826  1120009  692341   48       1.1867857173e+02     6.2298433309e+01     47.51       2382.8
1242212  1122167  693647   34       1.1867857173e+02     6.2306276002e+01     47.50       2387.6
1244604  1124320  694985   40       1.1867857173e+02     6.2314454589e+01     47.49       2393.3
1246985  1126473  696230   35       1.1867857173e+02     6.2321534047e+01     47.49       2398.0
1249338  1128621  697493   52       1.1867857173e+02     6.2331451370e+01     47.48       2402.5
1251720  1130778  698805   54       1.1867857173e+02     6.2339708656e+01     47.47       2407.7
1254078  1132933  700081   65       1.1867857173e+02     6.2347656919e+01     47.47       2411.7
1256410  1135036  701279   33       1.1867857173e+02     6.2355798218e+01     47.46       2415.8
1258785  1137189  702540   38       1.1867857173e+02     6.2362818924e+01     47.45       2421.1
1261167  1139331  703836   49       1.1867857173e+02     6.2369784362e+01     47.45       2425.3
1263531  1141482  705104   40       1.1867857173e+02     6.2376100986e+01     47.44       2429.7
1265898  1143636  706381   36       1.1867857173e+02     6.2384167061e+01     47.43       2434.3
1268244  1145788  707653   29       1.1867857173e+02     6.2392131036e+01     47.43       2438.8
1270608  1147931  708911   59       1.1867857173e+02     6.2400569224e+01     47.42       2442.5
1273038  1150090  710219   70       1.1867857173e+02     6.2409567461e+01     47.41       2446.6
1275418  1152245  711459   57       1.1867857173e+02     6.2417486716e+01     47.41       2451.8
1277807  1154396  712714   44       1.1867857173e+02     6.2424014145e+01     47.40       2455.8
1280198  1156552  714017   41       1.1867857173e+02     6.2431771483e+01     47.39       2460.6
1282568  1158703  715295   61       1.1867857173e+02     6.2440217778e+01     47.39       2464.9
1284925  1160855  716610   23       1.1867857173e+02     6.2447699750e+01     47.38       2468.8
1287316  1163009  717919   50       1.1867857173e+02     6.2455870254e+01     47.37       2474.6
1289661  1165156  719216   43       1.1867857173e+02     6.2463835107e+01     47.37       2480.5
1292054  1167316  720509   54       1.1867857173e+02     6.2471913823e+01     47.36       2486.3
1294435  1169478  721828   60       1.1867857173e+02     6.2479867982e+01     47.35       2491.8
1296728  1171566  723077   45       1.1857199358e+02     6.2485829243e+01     47.30       2494.8
1299123  1173719  724336   14       1.1857199358e+02     6.2495148902e+01     47.29       2499.9
1301526  1175882  725627   34       1.1857199358e+02     6.2502533376e+01     47.29       2505.4
1303893  1178031  726930   51       1.1857199358e+02     6.2510986715e+01     47.28       2510.8
1306271  1180180  728200   35       1.1857199358e+02     6.2517560822e+01     47.27       2515.6
1308637  1182326  729422   26       1.1857199358e+02     6.2525380831e+01     47.27       2520.1
1310997  1184481  730718   38       1.1857199358e+02     6.2533231896e+01     47.26       2524.9
1313370  1186628  731973   53       1.1857199358e+02     6.2541339213e+01     47.25       2530.2
1315750  1188776  733261   59       1.1857199358e+02     6.2548581754e+01     47.25       2534.0
1318105  1190935  734586   48       1.1857199358e+02     6.2556698963e+01     47.24       2538.9
1320471  1193083  735834   29       1.1857199358e+02     6.2564558725e+01     47.23       2543.6
1322832  1195237  737149   64       1.1857199358e+02     6.2572026573e+01     47.23       2547.0
1325187  1197390  738440   67       1.1857199358e+02     6.2579162311e+01     47.22       2551.0
1327534  1199545  739703   60       1.1857199358e+02     6.2586418724e+01     47.22       2555.7
1329895  1201695  740918   33       1.1857199358e+02     6.2594636542e+01     47.21       2560.2
1332259  1203845  742180   29       1.1857199358e+02     6.2601839721e+01     47.20       2564.6
1334615  1205991  743450   32       1.1857199358e+02     6.2608593040e+01     47.20       2571.1
1336937  1208094  744676   39       1.1857199358e+02     6.2615242150e+01     47.19       2575.0
1339308  1210244  745929   34       1.1857199358e+02     6.2624179936e+01     47.18       2579.6
1341673  1212394  747178   36       1.1857199358e+02     6.2632191577e+01     47.18       2585.4
1344046  1214546  748453   41       1.1857199358e+02     6.2639211735e+01     47.17       2590.1
1346433  1216705  749760   44       1.1857199358e+02     6.2647210599e+01     47.17       2595.1
1348809  1218861  750982   61       1.1857199358e+02     6.2653492409e+01     47.16       2599.2
1351201  1221015  752272   34       1.1857199358e+02     6.2660833692e+01     47.15       2604.7
1353576  1223175  753549   21       1.1857199358e+02     6.2668525453e+01     47.15       2610.1
1355949  1225330  754848   40       1.1857199358e+02     6.2676155118e+01     47.14       2614.0
1358303  1227481  756046   57       1.1857199358e+02     6.2683656183e+01     47.13       2618.8
1360683  1229637  757282   57       1.1857199358e+02     6.2689885427e+01     47.13       2624.5
1363056  1231796  758585   36       1.1857199358e+02     6.2698551812e+01     47.12       2628.9
1365407  1233951  759868   46       1.1857199358e+02     6.2704604877e+01     47.12       2635.0
1367769  1236111  761118   31       1.1857199358e+02     6.2709875261e+01     47.11       2639.6
1370153  1238262  762374   56       1.1857199358e+02     6.2717398911e+01     47.11       2645.5
1372508  1240417  763661   51       1.1857199358e+02     6.2723723806e+01     47.10       2650.8
1374867  1242572  764916   22       1.1857199358e+02     6.2729909746e+01     47.10       2655.2
1377160  1244658  766099   21       1.1857199358e+02     6.2737858596e+01     47.09       2661.8
1379529  1246813  767434   43       1.1857199358e+02     6.2742556793e+01     47.08       2666.4
1381899  1248969  768758   70       1.1857199358e+02     6.2753151296e+01     47.08       2670.9
1384279  1251127  770014   53       1.1857199358e+02     6.2757181431e+01     47.07       2676.3
1386637  1253288  771314   41       1.1857199358e+02     6.2762472556e+01     47.07       2681.2
1389035  1255442  772498   30       1.1857199358e+02     6.2771786494e+01     47.06       2685.9
1391398  1257595  773755   20       1.1857199358e+02     6.2778416497e+01     47.05       2691.4
