
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 3118            
  Cones                  : 0               
  Scalar variables       : 653             
  Matrix variables       : 0               
  Integer variables      : 601             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.13
Presolved problem: 652 variables, 1601 constraints, 5818 non-zeros
Presolved problem: 0 general integer, 601 binary, 51 continuous
Clique table size: 50
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
985071   976780   610790   38       NA                   2.1721823021e+02     NA          368.8 
986538   978228   611695   33       NA                   2.1721850920e+02     NA          369.5 
987930   979608   612553   42       NA                   2.1721850920e+02     NA          370.1 
989380   981051   613401   43       NA                   2.1721876946e+02     NA          370.7 
990840   982496   614257   44       NA                   2.1721897805e+02     NA          371.3 
992274   983922   615143   24       NA                   2.1721909073e+02     NA          372.0 
993713   985353   616044   46       NA                   2.1721920479e+02     NA          372.6 
995201   986826   616852   46       NA                   2.1721920479e+02     NA          373.1 
996627   988229   617750   18       NA                   2.1721951024e+02     NA          373.7 
998019   989608   618626   40       NA                   2.1721971658e+02     NA          374.3 
999490   991060   619459   37       NA                   2.1721987244e+02     NA          375.0 
1000888  992446   620323   22       NA                   2.1721993736e+02     NA          375.5 
1002364  993914   621185   56       NA                   2.1722002970e+02     NA          376.2 
1003788  995328   622043   27       NA                   2.1722010902e+02     NA          376.8 
1005196  996725   622943   29       NA                   2.1722044631e+02     NA          377.4 
1006617  998135   623838   39       NA                   2.1722063804e+02     NA          378.0 
1008042  999547   624733   56       NA                   2.1722072260e+02     NA          378.8 
1009463  1000950  625632   35       NA                   2.1722083199e+02     NA          379.4 
1010918  1002389  626481   40       NA                   2.1722103828e+02     NA          380.0 
1012375  1003838  627342   29       NA                   2.1722110893e+02     NA          380.6 
1013796  1005235  628179   47       NA                   2.1722125450e+02     NA          381.1 
1015251  1006682  629030   51       NA                   2.1722127868e+02     NA          381.8 
1016670  1008088  629905   31       NA                   2.1722151995e+02     NA          382.3 
1018043  1009449  630756   20       NA                   2.1722162696e+02     NA          382.9 
1019525  1010915  631608   69       NA                   2.1722180454e+02     NA          383.5 
1020984  1012355  632505   44       NA                   2.1722180454e+02     NA          384.2 
1022407  1013766  633406   27       NA                   2.1722215236e+02     NA          384.8 
1023862  1015216  634293   26       NA                   2.1722242010e+02     NA          385.4 
1025332  1016665  635169   43       NA                   2.1722252069e+02     NA          386.0 
1026809  1018127  636024   31       NA                   2.1722257330e+02     NA          386.6 
1028256  1019552  636901   34       NA                   2.1722278295e+02     NA          387.3 
1029698  1020984  637741   50       NA                   2.1722296260e+02     NA          387.8 
1031150  1022417  638605   27       NA                   2.1722304276e+02     NA          388.3 
1032553  1023797  639454   40       NA                   2.1722327241e+02     NA          388.8 
1034008  1025241  640377   72       NA                   2.1722338104e+02     NA          389.3 
1035427  1026654  641228   81       NA                   2.1722348637e+02     NA          389.8 
1036930  1028121  642069   52       NA                   2.1722348637e+02     NA          390.4 
1038411  1029596  642912   52       NA                   2.1722376132e+02     NA          390.9 
1039849  1031025  643780   38       NA                   2.1722393561e+02     NA          391.5 
1041306  1032473  644653   29       NA                   2.1722405719e+02     NA          392.2 
1042749  1033900  645532   33       NA                   2.1722417826e+02     NA          393.0 
1044113  1035254  646466   32       NA                   2.1722429503e+02     NA          393.7 
1045576  1036704  647339   15       NA                   2.1722444360e+02     NA          394.2 
1047007  1038123  648250   47       NA                   2.1722456266e+02     NA          394.8 
1048454  1039557  649119   37       NA                   2.1722469246e+02     NA          395.4 
1049905  1040997  649962   33       NA                   2.1722469246e+02     NA          396.1 
1051344  1042427  650843   26       NA                   2.1722500348e+02     NA          396.6 
1052842  1043910  651711   60       NA                   2.1722508592e+02     NA          397.1 
1054356  1045416  652553   38       NA                   2.1722508592e+02     NA          397.6 
1055720  1046777  653483   36       NA                   2.1722516945e+02     NA          398.2 
1057184  1048231  654311   41       NA                   2.1722546740e+02     NA          398.6 
1058687  1049715  655114   45       NA                   2.1722549824e+02     NA          399.2 
1060076  1051091  655987   53       NA                   2.1722581279e+02     NA          399.7 
1061545  1052541  656824   39       NA                   2.1722587809e+02     NA          400.3 
1062999  1053992  657706   39       NA                   2.1722587809e+02     NA          400.8 
1064446  1055430  658583   27       NA                   2.1722587809e+02     NA          401.4 
1065912  1056890  659419   33       NA                   2.1722632085e+02     NA          401.9 
1067432  1058387  660227   38       NA                   2.1722632650e+02     NA          402.5 
1068902  1059849  661097   41       NA                   2.1722649943e+02     NA          403.0 
1070281  1061218  661988   60       NA                   2.1722666859e+02     NA          403.6 
1071807  1062735  662802   42       NA                   2.1722686657e+02     NA          404.1 
1073239  1064155  663656   29       NA                   2.1722686657e+02     NA          404.6 
1074674  1065582  664559   61       NA                   2.1722718838e+02     NA          405.1 
1076213  1067103  665404   38       NA                   2.1722719569e+02     NA          405.6 
1077711  1068594  666274   40       NA                   2.1722734207e+02     NA          406.2 
1079202  1070076  667139   41       NA                   2.1722741548e+02     NA          407.0 
1080619  1071486  668032   38       NA                   2.1722762111e+02     NA          407.7 
1082126  1072971  668871   63       NA                   2.1722778469e+02     NA          408.3 
1083643  1074467  669750   23       NA                   2.1722786780e+02     NA          408.8 
1085118  1075936  670615   60       NA                   2.1722802470e+02     NA          409.3 
1086548  1077350  671481   53       NA                   2.1722818573e+02     NA          409.8 
1087964  1078752  672347   32       NA                   2.1722830714e+02     NA          410.3 
1089427  1080206  673236   68       NA                   2.1722837605e+02     NA          410.8 
1090842  1081603  674115   27       NA                   2.1722860527e+02     NA          411.3 
1092268  1083015  674979   24       NA                   2.1722867459e+02     NA          411.8 
1093711  1084443  675820   49       NA                   2.1722876405e+02     NA          412.3 
1095184  1085902  676735   51       NA                   2.1722895861e+02     NA          412.9 
1096611  1087312  677610   35       NA                   2.1722910791e+02     NA          413.4 
1098082  1088773  678475   63       NA                   2.1722918091e+02     NA          413.9 
1099516  1090188  679331   54       NA                   2.1722932462e+02     NA          414.6 
1100939  1091599  680166   28       NA                   2.1722932462e+02     NA          415.1 
1102440  1093093  680989   54       NA                   2.1722962583e+02     NA          415.6 
1103850  1094496  681909   48       NA                   2.1722972880e+02     NA          416.2 
1105326  1095961  682733   55       NA                   2.1722986158e+02     NA          416.7 
1106767  1097389  683626   36       NA                   2.1722992143e+02     NA          417.2 
1108212  1098817  684537   60       NA                   2.1723019794e+02     NA          417.7 
1109716  1100314  685377   33       NA                   2.1723019794e+02     NA          418.2 
1111113  1101697  686262   27       NA                   2.1723047982e+02     NA          418.8 
1112541  1103117  687132   38       NA                   2.1723056848e+02     NA          419.4 
1113988  1104542  687969   27       NA                   2.1723071291e+02     NA          420.0 
1115431  1105973  688826   37       NA                   2.1723085065e+02     NA          420.6 
1116870  1107402  689711   36       NA                   2.1723085065e+02     NA          421.2 
1118321  1108837  690524   53       NA                   2.1723085065e+02     NA          421.8 
1119772  1110270  691387   44       NA                   2.1723132065e+02     NA          422.3 
1121214  1111694  692267   41       NA                   2.1723132981e+02     NA          422.9 
1122702  1113160  693135   27       NA                   2.1723148784e+02     NA          423.6 
1124119  1114564  694012   30       NA                   2.1723172866e+02     NA          424.2 
1125632  1116060  694827   23       NA                   2.1723179484e+02     NA          424.7 
1127074  1117490  695675   35       NA                   2.1723179484e+02     NA          425.2 
1128490  1118889  696553   52       NA                   2.1723205319e+02     NA          425.7 
1129938  1120326  697439   47       NA                   2.1723229192e+02     NA          426.2 
1131476  1121845  698281   40       NA                   2.1723235704e+02     NA          426.7 
1132878  1123238  699163   57       NA                   2.1723247463e+02     NA          427.3 
1134315  1124660  700068   40       NA                   2.1723262418e+02     NA          427.7 
1135788  1126113  700893   42       NA                   2.1723275866e+02     NA          428.3 
1137254  1127568  701781   28       NA                   2.1723287507e+02     NA          428.8 
1138696  1128998  702647   36       NA                   2.1723303396e+02     NA          429.3 
1140123  1130415  703522   35       NA                   2.1723316296e+02     NA          429.9 
1141546  1131824  704383   54       NA                   2.1723316575e+02     NA          430.5 
1142990  1133261  705259   50       NA                   2.1723336362e+02     NA          431.0 
1144409  1134667  706140   57       NA                   2.1723340510e+02     NA          431.7 
1145837  1136080  706990   26       NA                   2.1723362359e+02     NA          432.3 
1147275  1137502  707910   38       NA                   2.1723376738e+02     NA          432.8 
1148742  1138955  708747   42       NA                   2.1723383407e+02     NA          433.4 
1150177  1140374  709616   31       NA                   2.1723404910e+02     NA          433.9 
1151607  1141798  710538   34       NA                   2.1723409433e+02     NA          434.5 
1153098  1143271  711351   48       NA                   2.1723414057e+02     NA          435.0 
1154535  1144703  712218   33       NA                   2.1723429932e+02     NA          435.6 
1156005  1146161  713098   44       NA                   2.1723449045e+02     NA          436.1 
1157456  1147591  713939   54       NA                   2.1723463938e+02     NA          436.7 
1158936  1149061  714817   20       NA                   2.1723465437e+02     NA          437.4 
1160373  1150484  715698   31       NA                   2.1723481910e+02     NA          437.9 
1161870  1151968  716539   41       NA                   2.1723495540e+02     NA          438.4 
1163351  1153432  717410   31       NA                   2.1723495540e+02     NA          438.9 
1164808  1154869  718289   34       NA                   2.1723517849e+02     NA          439.3 
1166258  1156304  719143   51       NA                   2.1723534692e+02     NA          439.8 
1167730  1157767  719983   30       NA                   2.1723542465e+02     NA          440.2 
1169200  1159209  720869   25       NA                   2.1723559323e+02     NA          440.7 
1170668  1160663  721755   38       NA                   2.1723574197e+02     NA          441.2 
1172128  1162114  722629   38       NA                   2.1723577222e+02     NA          441.8 
1173571  1163533  723482   43       NA                   2.1723579923e+02     NA          442.4 
1175004  1164958  724383   41       NA                   2.1723612617e+02     NA          443.0 
1176495  1166434  725230   34       NA                   2.1723621652e+02     NA          443.6 
1177927  1167852  726074   66       NA                   2.1723632641e+02     NA          444.1 
1179344  1169258  726927   34       NA                   2.1723632641e+02     NA          444.6 
1180799  1170708  727784   37       NA                   2.1723645291e+02     NA          445.1 
1182287  1172183  728674   66       NA                   2.1723657558e+02     NA          445.6 
1183757  1173637  729580   40       NA                   2.1723682989e+02     NA          446.2 
1185256  1175115  730441   22       NA                   2.1723691306e+02     NA          446.7 
1186653  1176504  731298   32       NA                   2.1723700706e+02     NA          447.3 
1188153  1177994  732180   49       NA                   2.1723710130e+02     NA          448.0 
1189647  1179479  733012   27       NA                   2.1723724209e+02     NA          448.6 
1191039  1180859  733874   62       NA                   2.1723746509e+02     NA          449.2 
1192503  1182307  734728   53       NA                   2.1723751546e+02     NA          450.0 
1193916  1183706  735577   24       NA                   2.1723760516e+02     NA          450.6 
1195358  1185134  736433   29       NA                   2.1723780943e+02     NA          451.0 
1196867  1186625  737264   67       NA                   2.1723784618e+02     NA          451.5 
1198301  1188050  738144   34       NA                   2.1723802122e+02     NA          452.2 
1199779  1189515  738990   30       NA                   2.1723802122e+02     NA          452.8 
1201193  1190917  739880   39       NA                   2.1723823782e+02     NA          453.4 
1202582  1192295  740771   43       NA                   2.1723829164e+02     NA          453.9 
1204081  1193768  741562   20       NA                   2.1723848193e+02     NA          454.4 
1205443  1195121  742444   52       NA                   2.1723865204e+02     NA          454.9 
1206811  1196481  743288   32       NA                   2.1723875646e+02     NA          455.4 
1208288  1197946  744143   66       NA                   2.1723887079e+02     NA          456.0 
1209687  1199339  745012   69       NA                   2.1723898434e+02     NA          456.6 
1211103  1200737  745874   31       NA                   2.1723898434e+02     NA          457.4 
1212637  1202258  746730   39       NA                   2.1723923624e+02     NA          458.1 
1214084  1203692  747621   31       NA                   2.1723936708e+02     NA          458.8 
1215536  1205140  748505   24       NA                   2.1723944693e+02     NA          459.4 
1216945  1206538  749340   24       NA                   2.1723951192e+02     NA          460.2 
1218361  1207948  750260   39       NA                   2.1723951192e+02     NA          460.8 
1219869  1209433  751086   31       NA                   2.1723978276e+02     NA          461.5 
1221305  1210860  751996   26       NA                   2.1723990370e+02     NA          462.1 
1222731  1212277  752868   53       NA                   2.1724007933e+02     NA          462.6 
1224173  1213712  753746   38       NA                   2.1724009312e+02     NA          463.2 
1225572  1215109  754595   33       NA                   2.1724017482e+02     NA          463.8 
1227049  1216577  755460   37       NA                   2.1724040036e+02     NA          464.3 
1228457  1217975  756330   39       NA                   2.1724040036e+02     NA          465.0 
1229918  1219415  757177   48       NA                   2.1724054985e+02     NA          465.4 
1231390  1220866  758003   16       NA                   2.1724071681e+02     NA          466.0 
1232816  1222282  758935   29       NA                   2.1724077481e+02     NA          466.4 
1234219  1223683  759766   46       NA                   2.1724090632e+02     NA          467.0 
1235708  1225160  760637   38       NA                   2.1724090632e+02     NA          467.5 
1237154  1226597  761475   25       NA                   2.1724090632e+02     NA          468.0 
1238599  1228032  762362   50       NA                   2.1724128347e+02     NA          468.6 
1240036  1229465  763223   56       NA                   2.1724144889e+02     NA          469.2 
1241451  1230867  764126   31       NA                   2.1724155221e+02     NA          469.8 
1242936  1232337  764977   26       NA                   2.1724162678e+02     NA          470.3 
1244379  1233765  765864   21       NA                   2.1724165326e+02     NA          471.0 
1245859  1235231  766768   52       NA                   2.1724196536e+02     NA          471.6 
1247351  1236700  767658   36       NA                   2.1724202938e+02     NA          472.2 
1248745  1238083  768522   26       NA                   2.1724204886e+02     NA          472.7 
1250206  1239537  769379   53       NA                   2.1724207440e+02     NA          473.3 
1251646  1240962  770231   31       NA                   2.1724237395e+02     NA          473.8 
1253073  1242378  771138   40       NA                   2.1724237395e+02     NA          474.3 
1254588  1243876  772049   39       NA                   2.1724259327e+02     NA          474.8 
1256035  1245311  772920   78       NA                   2.1724276062e+02     NA          475.3 
1257484  1246740  773799   46       NA                   2.1724276062e+02     NA          476.0 
1258923  1248167  774624   39       NA                   2.1724293624e+02     NA          476.5 
1260352  1249585  775487   55       NA                   2.1724296671e+02     NA          477.1 
1261800  1251017  776359   53       NA                   2.1724296671e+02     NA          477.7 
1263316  1252514  777227   38       NA                   2.1724328782e+02     NA          478.2 
1264752  1253941  778147   55       NA                   2.1724343458e+02     NA          478.8 
1266228  1255393  779005   29       NA                   2.1724343458e+02     NA          479.4 
1267667  1256819  779880   33       NA                   2.1724365046e+02     NA          480.0 
1269103  1258248  780772   38       NA                   2.1724378179e+02     NA          480.6 
1270551  1259682  781624   44       NA                   2.1724379934e+02     NA          481.1 
1272055  1261172  782506   33       NA                   2.1724391330e+02     NA          481.5 
1273502  1262608  783401   40       NA                   2.1724406877e+02     NA          482.0 
1274954  1264038  784309   33       NA                   2.1724418591e+02     NA          482.4 
1276350  1265423  785177   20       NA                   2.1724440707e+02     NA          482.8 
1277845  1266907  786068   37       NA                   2.1724447433e+02     NA          483.3 
1279325  1268362  786930   30       NA                   2.1724449160e+02     NA          483.7 
1280771  1269798  787844   29       NA                   2.1724449160e+02     NA          484.4 
1282248  1271262  788665   53       NA                   2.1724473548e+02     NA          485.0 
1283668  1272668  789513   57       NA                   2.1724491385e+02     NA          485.6 
1285103  1274093  790414   21       NA                   2.1724501436e+02     NA          486.2 
1286565  1275545  791260   45       NA                   2.1724507306e+02     NA          486.7 
1288056  1277025  792099   31       NA                   2.1724513524e+02     NA          487.2 
1289535  1278489  792896   41       NA                   2.1724528982e+02     NA          487.7 
1290955  1279903  793776   45       NA                   2.1724528982e+02     NA          488.1 
1292380  1281320  794641   40       NA                   2.1724554076e+02     NA          488.6 
1293863  1282791  795496   54       NA                   2.1724559666e+02     NA          489.2 
1295364  1284280  796353   42       NA                   2.1724573371e+02     NA          489.8 
1296751  1285650  797244   28       NA                   2.1724584640e+02     NA          490.3 
1298210  1287103  798097   35       NA                   2.1724590483e+02     NA          491.1 
1299645  1288521  798948   41       NA                   2.1724590483e+02     NA          491.8 
1301112  1289979  799861   49       NA                   2.1724619801e+02     NA          492.5 
1302640  1291494  800745   41       NA                   2.1724624132e+02     NA          493.2 
1304071  1292911  801638   44       NA                   2.1724635623e+02     NA          493.7 
1305483  1294319  802524   28       NA                   2.1724648508e+02     NA          494.3 
1306897  1295719  803400   34       NA                   2.1724652967e+02     NA          494.7 
1308348  1297153  804237   45       NA                   2.1724675599e+02     NA          495.2 
1309829  1298613  805106   41       NA                   2.1724679758e+02     NA          495.6 
1311280  1300055  805957   35       NA                   2.1724691943e+02     NA          496.1 
1312666  1301426  806843   50       NA                   2.1724700645e+02     NA          496.5 
1314097  1302851  807702   31       NA                   2.1724719442e+02     NA          497.2 
1315516  1304259  808587   67       NA                   2.1724730572e+02     NA          497.8 
1316997  1305719  809464   50       NA                   2.1724730572e+02     NA          498.3 
1318457  1307163  810322   45       NA                   2.1724747978e+02     NA          498.9 
1319903  1308596  811210   29       NA                   2.1724764937e+02     NA          499.4 
1321406  1310081  812105   45       NA                   2.1724767397e+02     NA          500.0 
1322836  1311497  812975   25       NA                   2.1724780293e+02     NA          500.6 
1324273  1312921  813842   55       NA                   2.1724782363e+02     NA          501.2 
1325681  1314314  814742   66       NA                   2.1724785959e+02     NA          501.8 
1327116  1315736  815617   30       NA                   2.1724808902e+02     NA          502.4 
1328587  1317196  816504   50       NA                   2.1724824522e+02     NA          503.0 
1330035  1318635  817382   21       NA                   2.1724824522e+02     NA          503.5 
1331573  1320153  818224   32       NA                   2.1724843636e+02     NA          504.0 
1332961  1321529  819104   48       NA                   2.1724855593e+02     NA          504.5 
1334389  1322945  819954   35       NA                   2.1724872132e+02     NA          505.1 
1335895  1324437  820774   44       NA                   2.1724876884e+02     NA          505.7 
1337328  1325862  821667   45       NA                   2.1724891242e+02     NA          506.3 
1338756  1327282  822543   45       NA                   2.1724891242e+02     NA          506.8 
1340183  1328705  823404   35       NA                   2.1724905982e+02     NA          507.4 
1341616  1330131  824277   29       NA                   2.1724923158e+02     NA          508.0 
1343089  1331594  825078   44       NA                   2.1724925172e+02     NA          508.6 
1344535  1333030  825896   33       NA                   2.1724925172e+02     NA          509.2 
1345926  1334418  826785   30       NA                   2.1724952745e+02     NA          509.9 
1347448  1335928  827663   28       NA                   2.1724958768e+02     NA          510.6 
1348872  1337336  828495   55       NA                   2.1724958768e+02     NA          511.1 
1350294  1338748  829391   26       NA                   2.1724959228e+02     NA          511.6 
1351741  1340186  830238   31       NA                   2.1724991974e+02     NA          512.1 
1353210  1341647  831085   52       NA                   2.1725007432e+02     NA          512.7 
1354677  1343106  831958   29       NA                   2.1725007432e+02     NA          513.2 
1356062  1344482  832775   29       NA                   2.1725009225e+02     NA          513.9 
1357513  1345924  833664   42       NA                   2.1725034672e+02     NA          514.4 
1359011  1347399  834504   32       NA                   2.1725037234e+02     NA          515.0 
1360507  1348877  835404   36       NA                   2.1725058233e+02     NA          515.7 
1361949  1350308  836228   36       NA                   2.1725060994e+02     NA          516.4 
1363388  1351743  837093   33       NA                   2.1725060994e+02     NA          517.0 
1364853  1353194  837956   30       NA                   2.1725090423e+02     NA          517.5 
1366297  1354621  838834   70       NA                   2.1725095216e+02     NA          518.1 
1367688  1355998  839703   54       NA                   2.1725105194e+02     NA          518.6 
1369151  1357451  840568   49       NA                   2.1725114554e+02     NA          519.1 
1370602  1358888  841415   32       NA                   2.1725114554e+02     NA          519.6 
1372029  1360300  842244   28       NA                   2.1725139161e+02     NA          520.1 
1373561  1361808  843096   54       NA                   2.1725145291e+02     NA          520.7 
1374964  1363197  844019   35       NA                   2.1725148764e+02     NA          521.2 
1376381  1364607  844904   63       NA                   2.1725170299e+02     NA          521.8 
1377913  1366125  845690   18       NA                   2.1725170299e+02     NA          522.3 
1379316  1367512  846537   31       NA                   2.1725189994e+02     NA          522.8 
1380770  1368958  847421   47       NA                   2.1725200566e+02     NA          523.3 
1382264  1370434  848237   39       NA                   2.1725209832e+02     NA          523.8 
1383731  1371886  849158   87       NA                   2.1725224680e+02     NA          524.3 
1385157  1373297  850004   35       NA                   2.1725241322e+02     NA          524.8 
1386646  1374777  850833   32       NA                   2.1725244198e+02     NA          525.2 
1388090  1376205  851645   46       NA                   2.1725255014e+02     NA          525.7 
1389535  1377633  852524   44       NA                   2.1725272945e+02     NA          526.2 
1390985  1379073  853384   33       NA                   2.1725283499e+02     NA          526.8 
1392409  1380486  854242   35       NA                   2.1725285658e+02     NA          527.3 
1393810  1381878  855077   40       NA                   2.1725290970e+02     NA          527.8 
1395263  1383319  855920   45       NA                   2.1725290970e+02     NA          528.3 
1396653  1384698  856780   42       NA                   2.1725317824e+02     NA          528.9 
1398064  1386102  857649   30       NA                   2.1725323321e+02     NA          529.5 
1399542  1387568  858485   41       NA                   2.1725333651e+02     NA          530.3 
1401002  1389013  859323   43       NA                   2.1725345597e+02     NA          530.9 
1402442  1390444  860193   46       NA                   2.1725356666e+02     NA          531.5 
1403901  1391892  861048   39       NA                   2.1725365916e+02     NA          532.3 
1405398  1393364  861907   57       NA                   2.1725368138e+02     NA          533.0 
1406866  1394820  862811   27       NA                   2.1725382071e+02     NA          533.6 
1408313  1396252  863690   31       NA                   2.1725398044e+02     NA          534.1 
1409728  1397652  864565   19       NA                   2.1725410990e+02     NA          534.5 
1411168  1399079  865433   31       NA                   2.1725418363e+02     NA          535.0 
1412638  1400536  866245   49       NA                   2.1725426810e+02     NA          535.4 
1414044  1401925  867107   34       NA                   2.1725439099e+02     NA          535.9 
1415500  1403359  867981   39       NA                   2.1725442269e+02     NA          536.4 
1416942  1404791  868813   56       NA                   2.1725459747e+02     NA          536.9 
1418376  1406218  869707   44       NA                   2.1725469279e+02     NA          537.3 
1419875  1407704  870544   39       NA                   2.1725481613e+02     NA          537.8 
1421360  1409174  871427   40       NA                   2.1725486831e+02     NA          538.3 
1422791  1410593  872250   42       NA                   2.1725503510e+02     NA          538.7 
1424285  1412073  873096   23       NA                   2.1725517368e+02     NA          539.3 
1425722  1413497  873933   34       NA                   2.1725517368e+02     NA          539.9 
1427161  1414923  874824   48       NA                   2.1725539478e+02     NA          540.4 
1428628  1416379  875683   42       NA                   2.1725545910e+02     NA          541.0 
1430093  1417832  876562   36       NA                   2.1725553418e+02     NA          541.5 
1431547  1419272  877432   42       NA                   2.1725573950e+02     NA          542.0 
1433030  1420731  878267   31       NA                   2.1725576192e+02     NA          542.5 
1434450  1422144  879075   42       NA                   2.1725578155e+02     NA          543.0 
1435943  1423629  879936   18       NA                   2.1725592695e+02     NA          543.4 
1437403  1425082  880806   54       NA                   2.1725603294e+02     NA          543.9 
1438908  1426567  881663   39       NA                   2.1725603294e+02     NA          544.3 
1440350  1427996  882545   50       NA                   2.1725627680e+02     NA          544.8 
1441842  1429473  883401   38       NA                   2.1725640701e+02     NA          545.3 
1443306  1430922  884275   27       NA                   2.1725655624e+02     NA          545.8 
1444791  1432388  885108   43       NA                   2.1725657589e+02     NA          546.4 
1446265  1433837  885984   58       NA                   2.1725672178e+02     NA          546.9 
1447701  1435263  886812   28       NA                   2.1725686680e+02     NA          547.4 
1449200  1436754  887667   50       NA                   2.1725697221e+02     NA          547.9 
1450603  1438151  888558   44       NA                   2.1725706983e+02     NA          548.3 
1452081  1439621  889396   35       NA                   2.1725706983e+02     NA          548.8 
1453558  1441090  890227   39       NA                   2.1725730730e+02     NA          549.3 
1454965  1442488  891092   46       NA                   2.1725733792e+02     NA          549.8 
1456423  1443939  891940   33       NA                   2.1725740735e+02     NA          550.3 
1457847  1445356  892808   34       NA                   2.1725755704e+02     NA          550.9 
1459313  1446807  893676   45       NA                   2.1725766955e+02     NA          551.4 
1460746  1448224  894509   27       NA                   2.1725776526e+02     NA          551.9 
1462209  1449672  895400   40       NA                   2.1725783890e+02     NA          552.5 
1463676  1451120  896257   44       NA                   2.1725783890e+02     NA          553.1 
1465200  1452631  897121   22       NA                   2.1725807576e+02     NA          553.8 
1466594  1454018  898009   47       NA                   2.1725809762e+02     NA          554.4 
1468056  1455468  898865   44       NA                   2.1725809762e+02     NA          554.9 
1469543  1456941  899712   54       NA                   2.1725832528e+02     NA          555.3 
1470971  1458359  900604   17       NA                   2.1725848119e+02     NA          555.9 
1472489  1459865  901450   29       NA                   2.1725852182e+02     NA          556.4 
1473920  1461280  902319   34       NA                   2.1725870769e+02     NA          556.9 
1475350  1462702  903213   34       NA                   2.1725876093e+02     NA          557.3 
1476812  1464154  904093   28       NA                   2.1725876093e+02     NA          557.8 
1478251  1465585  904972   38       NA                   2.1725895883e+02     NA          558.3 
1479699  1467026  905840   18       NA                   2.1725906449e+02     NA          559.0 
1481138  1468456  906691   26       NA                   2.1725913939e+02     NA          559.6 
1482587  1469888  907540   46       NA                   2.1725927275e+02     NA          560.1 
1484017  1471307  908394   23       NA                   2.1725935886e+02     NA          560.7 
1485517  1472790  909250   37       NA                   2.1725935886e+02     NA          561.2 
1486961  1474225  910120   37       NA                   2.1725956399e+02     NA          561.7 
1488419  1475671  911012   56       NA                   2.1725962405e+02     NA          562.2 
1489928  1477164  911843   62       NA                   2.1725972880e+02     NA          562.7 
1491356  1478581  912723   34       NA                   2.1725990379e+02     NA          563.3 
1492778  1479998  913639   29       NA                   2.1726000810e+02     NA          563.8 
1494275  1481480  914458   43       NA                   2.1726013544e+02     NA          564.3 
1495700  1482896  915351   28       NA                   2.1726022892e+02     NA          564.8 
1497139  1484327  916196   25       NA                   2.1726033193e+02     NA          565.3 
1498628  1485808  917017   56       NA                   2.1726042518e+02     NA          565.8 
1500069  1487241  917884   32       NA                   2.1726061278e+02     NA          566.3 
1501490  1488653  918737   19       NA                   2.1726061278e+02     NA          566.8 
1502935  1490082  919612   35       NA                   2.1726061278e+02     NA          567.4 
1504366  1491499  920421   43       NA                   2.1726079932e+02     NA          568.0 
1505791  1492916  921306   31       NA                   2.1726094359e+02     NA          568.7 
1507233  1494352  922154   26       NA                   2.1726099829e+02     NA          569.1 
1508687  1495790  922986   50       NA                   2.1726114277e+02     NA          569.6 
1510104  1497195  923859   46       NA                   2.1726123201e+02     NA          570.2 
1511518  1498606  924695   26       NA                   2.1726135140e+02     NA          570.7 
1513054  1500125  925483   41       NA                   2.1726143172e+02     NA          571.1 
1514463  1501526  926350   44       NA                   2.1726153909e+02     NA          571.6 
1515833  1502886  927162   55       NA                   2.1726168471e+02     NA          572.1 
1517373  1504404  927956   51       NA                   2.1726176159e+02     NA          572.7 
1518773  1505800  928856   62       NA                   2.1726187420e+02     NA          573.3 
1520231  1507250  929716   38       NA                   2.1726191381e+02     NA          573.8 
1521697  1508703  930518   32       NA                   2.1726203642e+02     NA          574.3 
1523119  1510100  931376   42       NA                   2.1726206543e+02     NA          574.8 
1524558  1511526  932243   35       NA                   2.1726228175e+02     NA          575.5 
1526010  1512967  933121   34       NA                   2.1726236925e+02     NA          576.0 
1527504  1514448  934021   33       NA                   2.1726242143e+02     NA          576.6 
1528968  1515893  934859   52       NA                   2.1726251644e+02     NA          577.2 
1530398  1517311  935729   45       NA                   2.1726262426e+02     NA          577.6 
1531890  1518791  936547   37       NA                   2.1726262596e+02     NA          578.1 
1533337  1520226  937400   34       NA                   2.1726270378e+02     NA          578.6 
1534794  1521668  938283   17       NA                   2.1726279510e+02     NA          579.2 
1536255  1523121  939114   55       NA                   2.1726296619e+02     NA          579.8 
1537730  1524585  939983   39       NA                   2.1726310012e+02     NA          580.4 
1539166  1526014  940847   39       NA                   2.1726319214e+02     NA          580.9 
1540721  1527551  941702   27       NA                   2.1726319214e+02     NA          581.4 
1542198  1529005  942611   28       NA                   2.1726339079e+02     NA          581.8 
1543647  1530442  943426   39       NA                   2.1726340453e+02     NA          582.3 
1545121  1531905  944290   39       NA                   2.1726352249e+02     NA          582.8 
1546521  1533292  945166   21       NA                   2.1726364452e+02     NA          583.2 
1547966  1534726  946005   32       NA                   2.1726377683e+02     NA          583.7 
1549406  1536160  946859   32       NA                   2.1726377683e+02     NA          584.1 
