
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 2200            
  Cones                  : 0               
  Scalar variables       : 465             
  Matrix variables       : 0               
  Integer variables      : 421             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.03
Presolved problem: 464 variables, 1135 constraints, 4090 non-zeros
Presolved problem: 0 general integer, 421 binary, 43 continuous
Clique table size: 42
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
21176    20928    12967    21       NA                   1.5389765327e+02     NA          3.8   
22890    22624    14083    22       NA                   1.5390082885e+02     NA          4.0   
24616    24333    15125    24       NA                   1.5391329284e+02     NA          4.2   
26329    26031    16092    15       NA                   1.5392522609e+02     NA          4.5   
28069    27752    17076    34       NA                   1.5392756487e+02     NA          4.7   
29812    29478    18089    13       NA                   1.5393626521e+02     NA          5.0   
31442    31090    19049    27       NA                   1.5394061371e+02     NA          5.2   
33177    32806    20058    19       NA                   1.5394476625e+02     NA          5.5   
34892    34505    21049    32       NA                   1.5394664832e+02     NA          5.7   
36571    36173    22114    19       NA                   1.5395044124e+02     NA          6.0   
38299    37884    23098    40       NA                   1.5395713956e+02     NA          6.2   
40017    39593    24128    37       NA                   1.5396209799e+02     NA          6.5   
41768    41330    25175    33       NA                   1.5396317382e+02     NA          6.8   
43446    42995    26173    19       NA                   1.5396448470e+02     NA          7.2   
45146    44682    27151    22       NA                   1.5396450174e+02     NA          7.4   
46901    46413    28226    30       NA                   1.5397198227e+02     NA          7.7   
48635    48122    29240    18       NA                   1.5397687905e+02     NA          8.0   
50383    49856    30256    23       NA                   1.5397687905e+02     NA          8.2   
52058    51521    31277    27       NA                   1.5397739432e+02     NA          8.5   
53830    53263    32265    35       NA                   1.5398012257e+02     NA          8.7   
55572    54979    33329    35       NA                   1.5398364715e+02     NA          9.0   
57337    56723    34334    56       NA                   1.5398576707e+02     NA          9.3   
59067    58431    35390    34       NA                   1.5399101336e+02     NA          9.5   
60725    60065    36412    32       NA                   1.5399194131e+02     NA          9.8   
62448    61768    37405    18       NA                   1.5399195784e+02     NA          10.0  
64207    63509    38396    16       NA                   1.5399497059e+02     NA          10.3  
65919    65197    39424    18       NA                   1.5399758620e+02     NA          10.6  
67694    66964    40463    45       NA                   1.5400060529e+02     NA          10.9  
69431    68682    41514    23       NA                   1.5400363970e+02     NA          11.1  
71164    70404    42539    27       NA                   1.5400531360e+02     NA          11.4  
72830    72067    43581    24       NA                   1.5400557224e+02     NA          11.6  
74561    73782    44602    35       NA                   1.5400558022e+02     NA          11.9  
76259    75466    45680    47       NA                   1.5400688865e+02     NA          12.2  
77992    77175    46727    32       NA                   1.5401173547e+02     NA          12.4  
79727    78889    47798    30       NA                   1.5401176345e+02     NA          12.7  
81478    80626    48825    24       NA                   1.5401378318e+02     NA          12.9  
83225    82347    49884    44       NA                   1.5401651283e+02     NA          13.2  
84991    84087    50892    35       NA                   1.5401689332e+02     NA          13.4  
86709    85780    51938    24       NA                   1.5402157737e+02     NA          13.7  
88419    87467    52966    14       NA                   1.5402189005e+02     NA          13.9  
90164    89191    54045    35       NA                   1.5402363943e+02     NA          14.2  
91830    90833    55027    43       NA                   1.5402549362e+02     NA          14.5  
93566    92534    56091    22       NA                   1.5402648536e+02     NA          14.8  
95301    94250    57114    29       NA                   1.5402651314e+02     NA          15.1  
97043    95968    58132    24       NA                   1.5402653456e+02     NA          15.4  
98781    97685    59200    23       NA                   1.5402943950e+02     NA          15.6  
100542   99424    60225    32       NA                   1.5403159335e+02     NA          15.9  
102269   101128   61272    28       NA                   1.5403371780e+02     NA          16.3  
104013   102851   62350    38       NA                   1.5403454268e+02     NA          16.5  
105791   104607   63420    27       NA                   1.5403550789e+02     NA          16.8  
107524   106328   64473    28       NA                   1.5403743598e+02     NA          17.1  
109278   108049   65523    33       NA                   1.5403806676e+02     NA          17.4  
111025   109786   66566    32       NA                   1.5403997929e+02     NA          17.6  
112765   111519   67570    36       NA                   1.5404092805e+02     NA          17.9  
114521   113262   68602    14       NA                   1.5404154002e+02     NA          18.2  
116312   115045   69611    39       NA                   1.5404156116e+02     NA          18.5  
118069   116773   70684    21       NA                   1.5404157943e+02     NA          18.8  
119753   118444   71634    38       NA                   1.5404326173e+02     NA          19.0  
121549   120227   72640    20       NA                   1.5404327060e+02     NA          19.3  
123323   121975   73692    42       NA                   1.5404845914e+02     NA          19.6  
125049   123689   74716    44       NA                   1.5404904707e+02     NA          19.8  
126790   125417   75745    40       NA                   1.5404956154e+02     NA          20.1  
128566   127179   76789    34       NA                   1.5405143202e+02     NA          20.4  
130338   128938   77853    74       NA                   1.5405203728e+02     NA          20.7  
132153   130734   78840    55       NA                   1.5405324691e+02     NA          21.0  
133931   132494   79910    26       NA                   1.5405390740e+02     NA          21.3  
135716   134256   80919    31       NA                   1.5405408723e+02     NA          21.6  
137487   136016   81904    40       NA                   1.5405632377e+02     NA          21.8  
139247   137750   82944    48       NA                   1.5405825948e+02     NA          22.1  
141025   139512   83960    19       NA                   1.5405869140e+02     NA          22.3  
142780   141246   85051    20       NA                   1.5405953152e+02     NA          22.6  
144565   143015   86046    20       NA                   1.5406063706e+02     NA          22.8  
146380   144808   87045    45       NA                   1.5406090974e+02     NA          23.0  
148034   146454   88049    23       NA                   1.5406283849e+02     NA          23.3  
149843   148233   89042    19       NA                   1.5406374654e+02     NA          23.5  
151617   149980   90104    29       NA                   1.5406422508e+02     NA          23.7  
153375   151725   91180    25       NA                   1.5406426017e+02     NA          24.0  
155144   153473   92227    33       NA                   1.5406606587e+02     NA          24.2  
156899   155215   93290    46       NA                   1.5406693261e+02     NA          24.4  
158678   156967   94303    34       NA                   1.5406842531e+02     NA          24.7  
160435   158705   95298    57       NA                   1.5406884212e+02     NA          24.9  
162204   160463   96377    37       NA                   1.5406927993e+02     NA          25.1  
163986   162216   97431    43       NA                   1.5406976216e+02     NA          25.4  
165739   163958   98454    47       NA                   1.5407116069e+02     NA          25.6  
167517   165716   99482    38       NA                   1.5407213666e+02     NA          25.9  
169323   167512   100486   43       NA                   1.5407246026e+02     NA          26.2  
171070   169245   101509   43       NA                   1.5407363759e+02     NA          26.4  
172834   170994   102535   23       NA                   1.5407437768e+02     NA          26.7  
174617   172755   103578   27       NA                   1.5407492458e+02     NA          27.0  
176248   174377   104521   41       NA                   1.5407556460e+02     NA          27.3  
178020   176129   105525   26       NA                   1.5407689192e+02     NA          27.7  
179808   177900   106541   47       NA                   1.5407718284e+02     NA          28.0  
181560   179637   107573   36       NA                   1.5407818005e+02     NA          28.3  
183316   181378   108591   28       NA                   1.5407836175e+02     NA          28.6  
185080   183129   109625   29       NA                   1.5407913194e+02     NA          28.9  
186856   184893   110647   41       NA                   1.5408015101e+02     NA          29.3  
188604   186618   111719   27       NA                   1.5408105495e+02     NA          29.7  
190358   188346   112707   43       NA                   1.5408151229e+02     NA          30.0  
192123   190092   113746   39       NA                   1.5408260099e+02     NA          30.3  
193890   191840   114777   61       NA                   1.5408343111e+02     NA          30.6  
195688   193620   115753   31       NA                   1.5408410877e+02     NA          30.9  
197429   195347   116756   42       NA                   1.5408477308e+02     NA          31.3  
199182   197084   117753   61       NA                   1.5408477308e+02     NA          31.6  
200960   198841   118711   32       NA                   1.5408590374e+02     NA          31.9  
202683   200550   119732   28       NA                   1.5408682602e+02     NA          32.3  
204428   202274   120731   37       NA                   1.5408731828e+02     NA          32.6  
206110   203942   121717   28       NA                   1.5408758931e+02     NA          32.9  
207834   205650   122733   22       NA                   1.5408761447e+02     NA          33.2  
209587   207376   123754   42       NA                   1.5408921470e+02     NA          33.6  
211332   209100   124819   51       NA                   1.5408974494e+02     NA          33.9  
213061   210820   125882   32       NA                   1.5408974494e+02     NA          34.2  
214825   212568   126844   25       NA                   1.5409109232e+02     NA          34.5  
216560   214289   127907   43       NA                   1.5409168598e+02     NA          34.8  
218321   216032   128914   22       NA                   1.5409250544e+02     NA          35.1  
220062   217748   129981   33       NA                   1.5409300691e+02     NA          35.5  
221848   219524   130963   13       NA                   1.5409377647e+02     NA          35.8  
223629   221278   132014   40       NA                   1.5409391724e+02     NA          36.1  
225429   223061   133020   28       NA                   1.5409460566e+02     NA          36.4  
227178   224794   134095   30       NA                   1.5409575851e+02     NA          36.7  
228982   226581   135091   37       NA                   1.5409588125e+02     NA          37.0  
230773   228354   136122   37       NA                   1.5409588125e+02     NA          37.3  
232535   230096   137168   31       NA                   1.5409722381e+02     NA          37.6  
234327   231869   138134   54       NA                   1.5409766626e+02     NA          37.9  
235991   233509   139160   19       NA                   1.5409848144e+02     NA          38.2  
237792   235290   140211   57       NA                   1.5409848144e+02     NA          38.5  
239567   237040   141210   29       NA                   1.5409945396e+02     NA          38.8  
241327   238789   142294   38       NA                   1.5409982440e+02     NA          39.1  
243123   240561   143310   32       NA                   1.5410046050e+02     NA          39.4  
244895   242308   144354   28       NA                   1.5410129284e+02     NA          39.7  
246686   244073   145359   26       NA                   1.5410194269e+02     NA          40.0  
248446   245824   146361   39       NA                   1.5410225108e+02     NA          40.3  
250244   247595   147417   38       NA                   1.5410254230e+02     NA          40.6  
252014   249351   148435   30       NA                   1.5410318568e+02     NA          41.0  
253766   251090   149511   49       NA                   1.5410384540e+02     NA          41.4  
255568   252874   150553   47       NA                   1.5410405679e+02     NA          41.8  
257332   254610   151621   24       NA                   1.5410490113e+02     NA          42.1  
259097   256362   152642   19       NA                   1.5410515058e+02     NA          42.4  
260895   258136   153632   41       NA                   1.5410604771e+02     NA          42.6  
262665   259891   154628   24       NA                   1.5410647328e+02     NA          42.9  
264376   261585   155583   25       NA                   1.5410647836e+02     NA          43.2  
266171   263358   156602   40       NA                   1.5410716204e+02     NA          43.5  
267951   265123   157674   19       NA                   1.5410804867e+02     NA          43.8  
269701   266862   158674   22       NA                   1.5410853426e+02     NA          44.1  
271504   268653   159737   33       NA                   1.5410895020e+02     NA          44.5  
273255   270388   160776   48       NA                   1.5410943444e+02     NA          44.9  
275040   272155   161777   35       NA                   1.5411002553e+02     NA          45.3  
276791   273888   162828   19       NA                   1.5411057767e+02     NA          45.6  
278584   275653   163863   26       NA                   1.5411101996e+02     NA          45.9  
280346   277405   164923   38       NA                   1.5411154474e+02     NA          46.2  
282132   279179   165915   39       NA                   1.5411156389e+02     NA          46.5  
283899   280926   166932   56       NA                   1.5411275626e+02     NA          46.8  
285661   282675   167956   22       NA                   1.5411329015e+02     NA          47.1  
287439   284440   168974   37       NA                   1.5411370979e+02     NA          47.4  
289184   286172   170035   30       NA                   1.5411425621e+02     NA          47.7  
290976   287947   171063   33       NA                   1.5411438497e+02     NA          48.0  
292633   289593   172004   35       NA                   1.5411438497e+02     NA          48.3  
294373   291319   173052   24       NA                   1.5411505888e+02     NA          48.6  
296185   293119   174054   31       NA                   1.5411606172e+02     NA          48.9  
297948   294872   175123   23       NA                   1.5411636608e+02     NA          49.2  
299764   296679   176129   19       NA                   1.5411664406e+02     NA          49.5  
301540   298431   177115   64       NA                   1.5411730367e+02     NA          49.8  
303301   300165   178166   23       NA                   1.5411794490e+02     NA          50.1  
305079   301924   179140   51       NA                   1.5411819828e+02     NA          50.4  
306843   303668   180208   46       NA                   1.5411859520e+02     NA          50.6  
308613   305422   181234   45       NA                   1.5411866189e+02     NA          50.9  
310381   307176   182216   49       NA                   1.5411868115e+02     NA          51.2  
312155   308931   183256   39       NA                   1.5411975186e+02     NA          51.5  
313924   310684   184281   38       NA                   1.5412045292e+02     NA          51.8  
315704   312441   185293   39       NA                   1.5412077087e+02     NA          52.1  
317512   314228   186277   50       NA                   1.5412077087e+02     NA          52.3  
319293   315997   187312   29       NA                   1.5412171259e+02     NA          52.6  
321099   317781   188316   38       NA                   1.5412192327e+02     NA          52.9  
322792   319462   189325   43       NA                   1.5412244554e+02     NA          53.3  
324556   321214   190297   23       1.5847487813e+02     1.5412270533e+02     2.75        53.6  
An optimal solution satisfying the relative gap tolerance of 3.50e+00(%) has been located.
The relative gap is 2.75e+00(%).

Objective of best integer solution : 1.584748781308e+02      
Best objective bound               : 1.541227053279e+02      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 17
  Number of Gomory cuts            : 9
  Number of CMIR cuts              : 8
Number of branches                 : 324556
Number of relaxations solved       : 321214
Number of interior point iterations: 37
Number of simplex iterations       : 6906029
Time spend presolving the root     : 0.03
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 0.13
Mixed integer optimizer terminated. Time: 54.31

Optimizer terminated. Time: 54.35   

Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : INTEGER_OPTIMAL
  Primal.  obj: 1.5847487813e+02    nrm: 1e+04    Viol.  con: 2e-12    var: 0e+00    itg: 0e+00  
Optimizer summary
  Optimizer                 -                        time: 54.35   
    Interior-point          - iterations : 0         time: 0.00    
      Basis identification  -                        time: 0.00    
        Primal              - iterations : 0         time: 0.00    
        Dual                - iterations : 0         time: 0.00    
        Clean primal        - iterations : 0         time: 0.00    
        Clean dual          - iterations : 0         time: 0.00    
    Simplex                 -                        time: 0.00    
      Primal simplex        - iterations : 0         time: 0.00    
      Dual simplex          - iterations : 0         time: 0.00    
    Mixed integer           - relaxations: 321214    time: 54.31   

