
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 3118            
  Cones                  : 0               
  Scalar variables       : 653             
  Matrix variables       : 0               
  Integer variables      : 601             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.41
Presolved problem: 652 variables, 1601 constraints, 5818 non-zeros
Presolved problem: 0 general integer, 601 binary, 51 continuous
Clique table size: 50
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
0        1        0        0        NA                   2.1539041689e+02     NA          0.8   
Cut generation started.
586980   582158   355665   58       NA                   2.1629968785e+02     NA          389.5 
588673   583831   356704   37       NA                   2.1629995730e+02     NA          390.5 
590319   585459   357706   48       NA                   2.1629996833e+02     NA          391.4 
591949   587081   358726   57       NA                   2.1629999708e+02     NA          392.4 
593629   588743   359690   56       NA                   2.1630003643e+02     NA          393.3 
595265   590364   360708   65       NA                   2.1630011085e+02     NA          394.2 
596988   592068   361695   30       NA                   2.1630013780e+02     NA          395.2 
598665   593733   362654   34       NA                   2.1630147526e+02     NA          396.4 
600320   595374   363671   46       NA                   2.1630180590e+02     NA          397.3 
601965   596998   364700   69       NA                   2.1630181198e+02     NA          398.4 
603677   598688   365742   59       NA                   2.1630235929e+02     NA          399.4 
605396   600387   366741   33       NA                   2.1630278833e+02     NA          400.7 
607060   602027   367731   47       NA                   2.1630278833e+02     NA          402.0 
608796   603754   368709   85       NA                   2.1630280798e+02     NA          403.4 
610455   605402   369756   78       NA                   2.1630293525e+02     NA          404.6 
612172   607091   370679   38       NA                   2.1630371277e+02     NA          405.8 
613830   608733   371685   67       NA                   2.1630393375e+02     NA          406.9 
615517   610398   372630   43       NA                   2.1630418320e+02     NA          408.1 
617135   612004   373596   23       NA                   2.1630418554e+02     NA          409.2 
618812   613668   374547   45       NA                   2.1630419192e+02     NA          410.5 
620467   615313   375598   46       NA                   2.1630465704e+02     NA          411.7 
622178   617003   376589   42       NA                   2.1630465849e+02     NA          412.8 
623830   618639   377603   59       NA                   2.1630502556e+02     NA          413.8 
625528   620320   378581   60       NA                   2.1630514983e+02     NA          414.9 
627250   622028   379631   78       NA                   2.1630517842e+02     NA          416.1 
628935   623698   380626   55       NA                   2.1630526426e+02     NA          417.2 
630602   625351   381611   63       NA                   2.1630536278e+02     NA          418.3 
632340   627064   382649   57       NA                   2.1630541091e+02     NA          419.5 
634090   628791   383667   49       NA                   2.1630635204e+02     NA          420.6 
635773   630456   384644   49       NA                   2.1630637380e+02     NA          421.7 
637486   632149   385641   31       NA                   2.1630640940e+02     NA          422.7 
639177   633827   386588   38       NA                   2.1630642161e+02     NA          423.8 
640867   635499   387562   63       NA                   2.1630646613e+02     NA          424.8 
642481   637097   388586   24       NA                   2.1630653573e+02     NA          425.8 
644154   638765   389561   35       NA                   2.1630813585e+02     NA          426.8 
645858   640453   390525   38       NA                   2.1630814911e+02     NA          427.9 
647567   642150   391560   44       NA                   2.1630815305e+02     NA          428.8 
649304   643868   392537   28       NA                   2.1630815824e+02     NA          430.0 
651014   645556   393473   28       NA                   2.1630820139e+02     NA          431.3 
652694   647220   394467   31       NA                   2.1630822119e+02     NA          432.3 
654302   648824   395467   51       NA                   2.1630994776e+02     NA          433.3 
655949   650466   396442   34       NA                   2.1630994776e+02     NA          434.4 
657617   652118   397440   51       NA                   2.1631017790e+02     NA          435.4 
659262   653748   398449   46       NA                   2.1631027876e+02     NA          436.3 
660925   655397   399424   42       NA                   2.1631027876e+02     NA          437.4 
662556   657025   400463   51       NA                   2.1631034711e+02     NA          438.4 
664252   658702   401433   62       NA                   2.1631056808e+02     NA          439.5 
665938   660366   402421   77       NA                   2.1631117268e+02     NA          440.5 
667603   662015   403444   70       NA                   2.1631117985e+02     NA          441.5 
669302   663691   404407   45       NA                   2.1631126545e+02     NA          442.5 
670931   665312   405426   52       NA                   2.1631173969e+02     NA          443.5 
672612   666976   406411   66       NA                   2.1631175392e+02     NA          444.5 
674291   668633   407336   76       NA                   2.1631176404e+02     NA          445.4 
675952   670282   408325   32       NA                   2.1631186247e+02     NA          446.5 
677673   671980   409274   80       NA                   2.1631223881e+02     NA          447.5 
679335   673629   410310   43       NA                   2.1631225392e+02     NA          448.4 
681044   675319   411235   52       NA                   2.1631229723e+02     NA          449.6 
682676   676943   412283   29       NA                   2.1631232978e+02     NA          450.7 
684321   678575   413262   25       NA                   2.1631284577e+02     NA          451.8 
685998   680241   414265   55       NA                   2.1631289981e+02     NA          452.9 
687717   681943   415238   47       NA                   2.1631294786e+02     NA          454.4 
689381   683595   416202   46       NA                   2.1631297956e+02     NA          455.8 
691099   685296   417178   81       NA                   2.1631303704e+02     NA          457.1 
692755   686937   418190   66       NA                   2.1631488228e+02     NA          458.2 
694434   688601   419139   65       NA                   2.1631491539e+02     NA          459.4 
696062   690213   420175   59       NA                   2.1631492661e+02     NA          460.4 
697766   691902   421165   57       NA                   2.1631492688e+02     NA          461.5 
699436   693550   422147   54       NA                   2.1631506861e+02     NA          462.6 
701089   695184   423122   68       NA                   2.1631509113e+02     NA          463.7 
702752   696839   424071   37       NA                   2.1631574240e+02     NA          464.9 
704431   698500   425078   36       NA                   2.1631581135e+02     NA          465.9 
706092   700144   426089   33       NA                   2.1631591591e+02     NA          467.1 
707762   701792   427101   39       NA                   2.1631601174e+02     NA          468.4 
709443   703464   428092   69       NA                   2.1631601174e+02     NA          469.4 
711133   705139   429064   35       NA                   2.1631725756e+02     NA          470.6 
712809   706803   430100   55       NA                   2.1631736486e+02     NA          471.7 
714544   708520   431105   58       NA                   2.1631751486e+02     NA          472.9 
716202   710169   432139   29       NA                   2.1631768791e+02     NA          474.0 
717930   711880   433099   63       NA                   2.1631802434e+02     NA          475.1 
719634   713575   434087   51       NA                   2.1631807767e+02     NA          476.3 
721289   715223   435076   45       NA                   2.1631832878e+02     NA          477.4 
722972   716890   436065   52       NA                   2.1631904860e+02     NA          478.5 
724654   718554   437041   53       NA                   2.1631907016e+02     NA          479.6 
726342   720224   437973   37       NA                   2.1631927232e+02     NA          480.5 
727982   721850   438931   44       NA                   2.1631949301e+02     NA          481.6 
729644   723502   439939   67       NA                   2.1631950139e+02     NA          482.6 
731339   725181   440902   70       NA                   2.1631963600e+02     NA          483.6 
733003   726841   441884   21       NA                   2.1631966762e+02     NA          485.0 
734668   728495   442867   76       NA                   2.1632051454e+02     NA          486.2 
736328   730139   443845   40       NA                   2.1632059156e+02     NA          487.5 
738027   731808   444822   58       NA                   2.1632063044e+02     NA          488.5 
739661   733423   445800   44       NA                   2.1632070738e+02     NA          489.6 
741305   735060   446882   23       NA                   2.1632075980e+02     NA          490.5 
742986   736733   447903   49       NA                   2.1632137893e+02     NA          491.5 
744649   738382   448890   42       NA                   2.1632151965e+02     NA          492.4 
746292   740009   449865   48       NA                   2.1632153718e+02     NA          493.4 
747930   741629   450861   63       NA                   2.1632155846e+02     NA          494.4 
749607   743304   451884   82       NA                   2.1632249859e+02     NA          495.4 
751255   744942   452872   22       NA                   2.1632257104e+02     NA          496.4 
752907   746591   453826   46       NA                   2.1632262977e+02     NA          497.7 
754557   748224   454792   24       NA                   2.1632271420e+02     NA          498.7 
756259   749913   455748   32       NA                   2.1632334791e+02     NA          499.9 
757883   751528   456760   38       NA                   2.1632341049e+02     NA          501.1 
759555   753180   457660   65       NA                   2.1632342113e+02     NA          502.1 
761207   754814   458658   47       NA                   2.1632345827e+02     NA          503.2 
762906   756494   459619   60       NA                   2.1632349929e+02     NA          504.3 
764610   758186   460631   26       NA                   2.1632405467e+02     NA          505.3 
766284   759855   461599   35       NA                   2.1632439735e+02     NA          506.2 
767945   761505   462620   36       NA                   2.1632441317e+02     NA          507.1 
769668   763211   463611   54       NA                   2.1632442609e+02     NA          508.1 
771336   764870   464687   80       NA                   2.1632460783e+02     NA          509.0 
773006   766529   465705   38       NA                   2.1632533744e+02     NA          509.9 
774675   768183   466624   67       NA                   2.1632533794e+02     NA          511.0 
776328   769827   467605   46       NA                   2.1632556343e+02     NA          512.1 
778029   771516   468554   58       NA                   2.1632591854e+02     NA          513.2 
779693   773158   469500   44       NA                   2.1632595665e+02     NA          514.2 
781326   774773   470515   66       NA                   2.1632595948e+02     NA          515.3 
783022   776461   471489   48       NA                   2.1632604790e+02     NA          516.3 
784715   778143   472506   75       NA                   2.1632651993e+02     NA          517.3 
786387   779802   473508   85       NA                   2.1632651993e+02     NA          518.4 
788028   781429   474517   38       NA                   2.1632691518e+02     NA          519.5 
789704   783099   475511   27       NA                   2.1632725173e+02     NA          520.7 
791376   784758   476523   34       NA                   2.1632726600e+02     NA          521.7 
793027   786394   477534   84       NA                   2.1632728636e+02     NA          523.0 
794725   788075   478502   68       NA                   2.1632728636e+02     NA          524.3 
796413   789746   479476   25       NA                   2.1632762947e+02     NA          525.5 
798071   791391   480498   31       NA                   2.1632773976e+02     NA          526.7 
799761   793060   481456   103      NA                   2.1632827867e+02     NA          527.8 
801403   794686   482452   106      NA                   2.1632865655e+02     NA          529.0 
803068   796332   483445   79       NA                   2.1632867338e+02     NA          530.1 
804766   797998   484417   43       NA                   2.1632888212e+02     NA          531.1 
806448   799672   485381   35       NA                   2.1632888212e+02     NA          532.2 
808100   801309   486431   24       NA                   2.1632898434e+02     NA          533.2 
809753   802950   487418   40       NA                   2.1632903265e+02     NA          534.2 
811468   804644   488403   42       NA                   2.1632945698e+02     NA          535.2 
813167   806321   489408   17       NA                   2.1632956448e+02     NA          536.3 
814868   808004   490345   63       NA                   2.1632966543e+02     NA          537.4 
816514   809637   491397   53       NA                   2.1633012484e+02     NA          538.6 
818194   811307   492399   34       NA                   2.1633019651e+02     NA          539.6 
819862   812970   493417   39       NA                   2.1633051686e+02     NA          540.7 
821543   814636   494390   23       NA                   2.1633053872e+02     NA          542.0 
823227   816301   495354   44       NA                   2.1633055090e+02     NA          543.1 
824943   817997   496400   71       NA                   2.1633085143e+02     NA          544.2 
826640   819683   497369   20       NA                   2.1633090176e+02     NA          545.3 
828366   821389   498313   47       NA                   2.1633132081e+02     NA          546.3 
830008   823023   499297   23       NA                   2.1633142367e+02     NA          547.5 
831740   824748   500233   46       NA                   2.1633143449e+02     NA          548.6 
833421   826412   501230   55       NA                   2.1633147803e+02     NA          549.6 
835115   828090   502250   47       NA                   2.1633152948e+02     NA          550.5 
836809   829769   503264   40       NA                   2.1633200714e+02     NA          551.6 
838426   831377   504229   32       NA                   2.1633205166e+02     NA          552.4 
840110   833052   505211   79       NA                   2.1633208985e+02     NA          553.3 
841790   834715   506183   38       NA                   2.1633209037e+02     NA          554.3 
843510   836414   507153   52       NA                   2.1633226437e+02     NA          555.4 
845160   838055   508179   77       NA                   2.1633282236e+02     NA          556.7 
846837   839718   509144   58       NA                   2.1633283074e+02     NA          557.7 
848520   841380   510145   55       NA                   2.1633292987e+02     NA          558.7 
850199   843041   511150   24       NA                   2.1633362198e+02     NA          559.7 
851890   844721   512179   61       NA                   2.1633362789e+02     NA          560.6 
853605   846422   513140   25       NA                   2.1633389548e+02     NA          561.6 
855238   848041   514147   35       NA                   2.1633391636e+02     NA          562.6 
856927   849716   515168   23       NA                   2.1633398629e+02     NA          563.5 
858619   851395   516174   59       NA                   2.1633436502e+02     NA          564.5 
860320   853076   517147   39       NA                   2.1633451605e+02     NA          565.4 
862006   854745   518189   31       NA                   2.1633482246e+02     NA          566.5 
863686   856411   519175   43       NA                   2.1633487657e+02     NA          567.4 
865370   858074   520121   79       NA                   2.1633510985e+02     NA          568.4 
867031   859726   521092   45       NA                   2.1633534091e+02     NA          569.3 
868713   861397   522098   54       NA                   2.1633554181e+02     NA          570.3 
870412   863087   523031   42       NA                   2.1633559256e+02     NA          571.2 
872058   864728   524069   66       NA                   2.1633563833e+02     NA          572.2 
873760   866417   525027   56       NA                   2.1633567326e+02     NA          573.1 
875394   868046   526037   26       NA                   2.1633573625e+02     NA          574.1 
877089   869724   527026   39       NA                   2.1633580874e+02     NA          575.1 
878803   871417   527998   45       NA                   2.1633618145e+02     NA          576.1 
880480   873082   528983   24       NA                   2.1633623719e+02     NA          577.5 
882113   874706   529952   26       NA                   2.1633655740e+02     NA          578.6 
883790   876364   530921   42       NA                   2.1633657653e+02     NA          579.9 
885448   878007   531929   35       NA                   2.1633659895e+02     NA          581.0 
887120   879668   532881   49       NA                   2.1633748462e+02     NA          582.3 
888793   881320   533906   27       NA                   2.1633749810e+02     NA          583.4 
890500   883008   534865   55       NA                   2.1633759081e+02     NA          584.8 
892137   884636   535880   34       NA                   2.1633762238e+02     NA          585.9 
893828   886318   536845   52       NA                   2.1633763318e+02     NA          587.2 
895470   887948   537861   63       NA                   2.1633820098e+02     NA          588.3 
897111   889575   538806   45       NA                   2.1633824972e+02     NA          589.4 
898864   891299   539807   49       NA                   2.1633828022e+02     NA          590.5 
900504   892921   540789   62       NA                   2.1633828022e+02     NA          591.6 
902180   894576   541741   41       NA                   2.1633829624e+02     NA          592.7 
903840   896216   542753   56       NA                   2.1633829624e+02     NA          593.8 
905512   897864   543737   46       NA                   2.1633831879e+02     NA          594.7 
907185   899511   544768   40       NA                   2.1633834360e+02     NA          595.9 
908857   901170   545750   51       NA                   2.1633845943e+02     NA          596.9 
910522   902811   546701   54       NA                   2.1633918391e+02     NA          598.0 
912151   904412   547706   36       NA                   2.1634019081e+02     NA          599.2 
913818   906061   548697   55       NA                   2.1634064000e+02     NA          600.4 
915471   907693   549646   72       NA                   2.1634067592e+02     NA          601.6 
917134   909347   550591   50       NA                   2.1634078634e+02     NA          602.7 
918832   911034   551591   42       NA                   2.1634080587e+02     NA          603.9 
920551   912733   552552   56       NA                   2.1634118518e+02     NA          605.3 
922221   914392   553570   37       NA                   2.1634134699e+02     NA          606.5 
923860   916024   554569   46       NA                   2.1634135658e+02     NA          607.6 
925511   917658   555552   78       NA                   2.1634159185e+02     NA          608.7 
927160   919301   556529   118      NA                   2.1634166245e+02     NA          609.9 
928874   920996   557519   52       NA                   2.1634173611e+02     NA          611.1 
930565   922667   558530   61       NA                   2.1634174993e+02     NA          612.4 
932233   924323   559506   63       NA                   2.1634177756e+02     NA          613.5 
933945   926014   560512   49       NA                   2.1634187248e+02     NA          614.6 
935612   927673   561561   66       NA                   2.1634237547e+02     NA          615.6 
937237   929284   562544   37       NA                   2.1634237547e+02     NA          616.6 
938941   930971   563508   61       NA                   2.1634274630e+02     NA          617.6 
940621   932637   564552   74       NA                   2.1634282347e+02     NA          618.4 
942301   934302   565520   71       NA                   2.1634283387e+02     NA          619.6 
943947   935935   566512   57       NA                   2.1634287057e+02     NA          620.6 
945621   937593   567514   44       NA                   2.1634315837e+02     NA          621.6 
947271   939227   568516   63       NA                   2.1634378297e+02     NA          622.9 
948917   940864   569500   49       NA                   2.1634384748e+02     NA          624.0 
950576   942509   570421   29       NA                   2.1634393525e+02     NA          624.9 
952251   944176   571432   47       NA                   2.1634396767e+02     NA          626.0 
953938   945848   572409   33       NA                   2.1634438108e+02     NA          627.0 
955620   947514   573353   34       NA                   2.1634449747e+02     NA          628.4 
957264   949133   574347   48       NA                   2.1634466494e+02     NA          629.5 
958942   950799   575327   68       NA                   2.1634515962e+02     NA          630.5 
960605   952444   576364   90       NA                   2.1634528226e+02     NA          631.6 
962275   954107   577392   42       NA                   2.1634533146e+02     NA          632.6 
963964   955792   578429   55       NA                   2.1634535733e+02     NA          633.6 
965613   957432   579428   56       NA                   2.1634539612e+02     NA          634.6 
967377   959182   580382   24       NA                   2.1634553489e+02     NA          635.5 
969008   960800   581463   65       NA                   2.1634559778e+02     NA          636.4 
970712   962486   582415   39       NA                   2.1634588990e+02     NA          637.2 
972340   964105   583481   39       NA                   2.1634619487e+02     NA          638.2 
973998   965753   584473   42       NA                   2.1634623278e+02     NA          639.2 
975667   967408   585464   60       NA                   2.1634623278e+02     NA          640.3 
977362   969083   586435   50       NA                   2.1634637766e+02     NA          641.3 
979039   970744   587392   29       NA                   2.1634640334e+02     NA          642.4 
980746   972442   588373   53       NA                   2.1634641697e+02     NA          643.6 
982419   974100   589352   55       NA                   2.1634666916e+02     NA          644.9 
984129   975799   590308   64       NA                   2.1634667668e+02     NA          646.1 
985818   977475   591285   27       NA                   2.1634670367e+02     NA          647.4 
987457   979104   592236   36       NA                   2.1634705898e+02     NA          648.7 
989106   980742   593195   57       NA                   2.1634709350e+02     NA          649.9 
990775   982401   594188   44       NA                   2.1634799023e+02     NA          651.2 
992371   983986   595204   31       NA                   2.1634806993e+02     NA          652.2 
994035   985635   596156   37       NA                   2.1634806993e+02     NA          653.3 
995734   987327   597133   52       NA                   2.1634808412e+02     NA          654.3 
997427   989014   598134   38       NA                   2.1634812291e+02     NA          655.3 
999115   990687   599138   50       NA                   2.1634821127e+02     NA          656.2 
1000808  992368   600067   73       NA                   2.1634894021e+02     NA          657.6 
1002455  994010   601066   56       NA                   2.1634897991e+02     NA          658.5 
1004121  995665   602006   35       NA                   2.1634902722e+02     NA          659.7 
1005771  997300   602974   53       NA                   2.1634902722e+02     NA          660.8 
1007469  998984   603950   37       NA                   2.1634909019e+02     NA          662.1 
1009123  1000622  604942   52       NA                   2.1634927709e+02     NA          663.4 
1010784  1002273  605923   50       NA                   2.1634929092e+02     NA          664.7 
1012443  1003913  606834   55       NA                   2.1634929171e+02     NA          665.7 
1014111  1005575  607828   44       NA                   2.1634935829e+02     NA          666.9 
1015801  1007251  608806   64       NA                   2.1634936548e+02     NA          668.1 
1017486  1008924  609797   28       NA                   2.1635013758e+02     NA          669.2 
1019116  1010541  610795   40       NA                   2.1635061533e+02     NA          670.5 
1020828  1012238  611725   22       NA                   2.1635069286e+02     NA          672.0 
1022473  1013872  612792   72       NA                   2.1635074681e+02     NA          673.0 
1024148  1015530  613765   62       NA                   2.1635104859e+02     NA          674.3 
1025813  1017182  614760   70       NA                   2.1635104859e+02     NA          675.4 
1027471  1018826  615722   36       NA                   2.1635112043e+02     NA          676.4 
1029120  1020461  616725   32       NA                   2.1635114074e+02     NA          677.4 
1030808  1022132  617749   16       NA                   2.1635114074e+02     NA          678.4 
1032516  1023816  618741   28       NA                   2.1635120192e+02     NA          679.4 
1034186  1025476  619751   22       NA                   2.1635123576e+02     NA          680.3 
1035828  1027104  620721   22       NA                   2.1635153436e+02     NA          681.3 
1037529  1028795  621692   56       NA                   2.1635159485e+02     NA          682.4 
1039174  1030431  622703   17       NA                   2.1635180128e+02     NA          683.5 
1040858  1032102  623691   79       NA                   2.1635220095e+02     NA          684.4 
1042510  1033730  624711   42       NA                   2.1635222104e+02     NA          685.4 
1044204  1035405  625687   73       NA                   2.1635228178e+02     NA          686.5 
1045847  1037031  626678   55       NA                   2.1635242640e+02     NA          687.4 
1047516  1038671  627693   57       NA                   2.1635309484e+02     NA          688.4 
1049185  1040327  628668   77       NA                   2.1635310027e+02     NA          689.5 
1050871  1042000  629644   31       NA                   2.1635310027e+02     NA          690.5 
1052560  1043678  630601   60       2.2239594858e+02     2.1635314198e+02     2.72        691.5 
An optimal solution satisfying the relative gap tolerance of 3.50e+00(%) has been located.
The relative gap is 2.72e+00(%).

Objective of best integer solution : 2.223959485839e+02      
Best objective bound               : 2.163531419835e+02      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 43
  Number of Gomory cuts            : 23
  Number of CMIR cuts              : 20
Number of branches                 : 1052560
Number of relaxations solved       : 1043678
Number of interior point iterations: 21
Number of simplex iterations       : 24782272
Time spend presolving the root     : 0.41
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 0.34
Mixed integer optimizer terminated. Time: 705.23

Optimizer terminated. Time: 705.43  

Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : INTEGER_OPTIMAL
  Primal.  obj: 2.2239594858e+02    nrm: 1e+04    Viol.  con: 2e-12    var: 0e+00    itg: 0e+00  
Optimizer summary
  Optimizer                 -                        time: 705.43  
    Interior-point          - iterations : 0         time: 0.00    
      Basis identification  -                        time: 0.00    
        Primal              - iterations : 0         time: 0.00    
        Dual                - iterations : 0         time: 0.00    
        Clean primal        - iterations : 0         time: 0.00    
        Clean dual          - iterations : 0         time: 0.00    
    Simplex                 -                        time: 0.00    
      Primal simplex        - iterations : 0         time: 0.00    
      Dual simplex          - iterations : 0         time: 0.00    
    Mixed integer           - relaxations: 1043678   time: 705.23  

